Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.0011790001,1,,,,,-0.0011790001,-84
,,,-0.0011780001,1.4,,,,,-0.0011780001,-83.200004578
,,,-0.0011770001,1.6,,,,,-0.0011770001,-82.400001526
,,,-0.0011760001,2.2,,,,,-0.0011760001,-82.400001526
,,,-0.0011750001,2.4000001,,,,,-0.0011750001,-81.599998474
,,,-0.0011740001,2.4000001,,,,,-0.0011740001,-80.800003052
,,,-0.0011730001,2.79999995,,,,,-0.0011730001,-80
,,,-0.0011720001,3,,,,,-0.0011720001,-79.200004578
,,,-0.0011710001,3.20000005,,,,,-0.0011710001,-79.200004578
,,,-0.0011700001,3.60000014,,,,,-0.0011700001,-78.400001526
,,,-0.0011690001,3.79999995,,,,,-0.0011690001,-78.400001526
,,,-0.001168,4.20000029,,,,,-0.001168,-77.599998474
,,,-0.001167,4.4000001,,,,,-0.001167,-76.800003052
,,,-0.001166,4.5999999,,,,,-0.001166,-76
,,,-0.0011650001,5,,,,,-0.0011650001,-75.200004578
,,,-0.0011640001,5.4000001,,,,,-0.0011640001,-74.400001526
,,,-0.0011630001,5.4000001,,,,,-0.0011630001,-74.400001526
,,,-0.0011620001,5.80000019,,,,,-0.0011620001,-72.800003052
,,,-0.0011610001,6,,,,,-0.0011610001,-72
,,,-0.0011600001,6.20000029,,,,,-0.0011600001,-72
,,,-0.0011590001,6.5999999,,,,,-0.0011590001,-71.200004578
,,,-0.0011580001,6.80000019,,,,,-0.0011580001,-69.599998474
,,,-0.0011570001,7,,,,,-0.0011570001,-69.599998474
,,,-0.0011560001,7.20000029,,,,,-0.0011560001,-68.800003052
,,,-0.0011550001,7.400000095,,,,,-0.0011550001,-68
,,,-0.0011540001,7.800000191,,,,,-0.0011540001,-67.200004578
,,,-0.001153,8,,,,,-0.001153,-66.400001526
,,,-0.001152,8.199999809,,,,,-0.001152,-65.599998474
,,,-0.001151,8.600000381,,,,,-0.001151,-65.599998474
,,,-0.0011500001,8.600000381,,,,,-0.0011500001,-64.800003052
,,,-0.0011490001,9.199999809,,,,,-0.0011490001,-64
,,,-0.0011480001,9.199999809,,,,,-0.0011480001,-63.200000763
,,,-0.0011470001,9.400000572,,,,,-0.0011470001,-62.400001526
,,,-0.0011460001,9.600000381,,,,,-0.0011460001,-61.600002289
,,,-0.0011450001,9.800000191,,,,,-0.0011450001,-60.799999237
,,,-0.0011440001,10,,,,,-0.0011440001,-60
,,,-0.0011430001,10.4000006,,,,,-0.0011430001,-59.200000763
,,,-0.0011420001,10.4000006,,,,,-0.0011420001,-58.400001526
,,,-0.0011410001,10.8000002,,,,,-0.0011410001,-57.600002289
,,,-0.0011400001,10.8000002,,,,,-0.0011400001,-56.799999237
,,,-0.0011390001,11,,,,,-0.0011390001,-56
,,,-0.0011380001,11.1999998,,,,,-0.0011380001,-55.200000763
,,,-0.001137,11.1999998,,,,,-0.001137,-54.40000153
,,,-0.001136,11.6000004,,,,,-0.001136,-53.60000229
,,,-0.0011350001,11.8000002,,,,,-0.0011350001,-53.60000229
,,,-0.0011340001,12,,,,,-0.0011340001,-52.79999924
,,,-0.0011330001,12.1999998,,,,,-0.0011330001,-52
,,,-0.0011320001,12.4000006,,,,,-0.0011320001,-51.20000076
,,,-0.0011310001,12.4000006,,,,,-0.0011310001,-50.40000153
,,,-0.0011300001,12.6000004,,,,,-0.0011300001,-49.60000229
,,,-0.0011290001,12.6000004,,,,,-0.0011290001,-48.79999924
,,,-0.0011280001,13,,,,,-0.0011280001,-48
,,,-0.0011270001,13.1999998,,,,,-0.0011270001,-47.20000076
,,,-0.0011260001,13.1999998,,,,,-0.0011260001,-46.40000153
,,,-0.0011250001,13.4000006,,,,,-0.0011250001,-46.40000153
,,,-0.0011240001,13.6000004,,,,,-0.0011240001,-45.60000229
,,,-0.0011230001,13.8000002,,,,,-0.0011230001,-44.79999924
,,,-0.001122,14,,,,,-0.001122,-44
,,,-0.001121,14,,,,,-0.001121,-43.20000076
,,,-0.0011200001,14.1999998,,,,,-0.0011200001,-42.40000153
,,,-0.0011190001,14.1999998,,,,,-0.0011190001,-41.60000229
,,,-0.0011180001,14.1999998,,,,,-0.0011180001,-40.79999924
,,,-0.0011170001,14.6000004,,,,,-0.0011170001,-40
,,,-0.0011160001,14.6000004,,,,,-0.0011160001,-40
,,,-0.0011150001,14.6000004,,,,,-0.0011150001,-38.40000153
,,,-0.0011140001,14.6000004,,,,,-0.0011140001,-38.40000153
,,,-0.0011130001,14.8000002,,,,,-0.0011130001,-37.60000229
,,,-0.0011120001,15,,,,,-0.0011120001,-36.79999924
,,,-0.0011110001,15.1999998,,,,,-0.0011110001,-36
,,,-0.0011100001,15.1999998,,,,,-0.0011100001,-35.20000076
,,,-0.0011090001,15.1999998,,,,,-0.0011090001,-34.40000153
,,,-0.0011080001,15.1999998,,,,,-0.0011080001,-34.40000153
,,,-0.001107,15.4000006,,,,,-0.001107,-34.40000153
,,,-0.001106,15.4000006,,,,,-0.001106,-32.79999924
,,,-0.001105,15.6000004,,,,,-0.001105,-32
,,,-0.0011040001,15.6000004,,,,,-0.0011040001,-32
,,,-0.0011030001,15.8000002,,,,,-0.0011030001,-30.39999962
,,,-0.0011020001,15.8000002,,,,,-0.0011020001,-30.39999962
,,,-0.0011010001,15.6000004,,,,,-0.0011010001,-29.60000038
,,,-0.0011000001,15.8000002,,,,,-0.0011000001,-29.60000038
,,,-0.0010990001,16,,,,,-0.0010990001,-28.80000114
,,,-0.0010980001,15.8000002,,,,,-0.0010980001,-28
,,,-0.0010970001,16,,,,,-0.0010970001,-27.20000076
,,,-0.0010960001,16,,,,,-0.0010960001,-27.20000076
,,,-0.0010950001,16,,,,,-0.0010950001,-26.39999962
,,,-0.0010940001,16,,,,,-0.0010940001,-25.60000038
,,,-0.0010930001,16,,,,,-0.0010930001,-24.80000114
,,,-0.001092,15.8000002,,,,,-0.001092,-24.80000114
,,,-0.001091,16,,,,,-0.001091,-24
,,,-0.00109,15.8000002,,,,,-0.00109,-24
,,,-0.0010890001,16,,,,,-0.0010890001,-23.20000076
,,,-0.0010880001,16,,,,,-0.0010880001,-22.39999962
,,,-0.0010870001,16,,,,,-0.0010870001,-22.39999962
,,,-0.0010860001,15.8000002,,,,,-0.0010860001,-20.80000114
,,,-0.0010850001,15.8000002,,,,,-0.0010850001,-20.80000114
,,,-0.0010840001,15.8000002,,,,,-0.0010840001,-20.80000114
,,,-0.0010830001,15.6000004,,,,,-0.0010830001,-20.80000114
,,,-0.0010820001,15.6000004,,,,,-0.0010820001,-20
,,,-0.0010810001,15.6000004,,,,,-0.0010810001,-19.2000008
,,,-0.0010800001,15.6000004,,,,,-0.0010800001,-19.2000008
,,,-0.0010790001,15.6000004,,,,,-0.0010790001,-18.3999996
,,,-0.0010780001,15.4000006,,,,,-0.0010780001,-17.6000004
,,,-0.0010770001,15.4000006,,,,,-0.0010770001,-17.6000004
,,,-0.001076,15.4000006,,,,,-0.001076,-16.8000011
,,,-0.001075,15.1999998,,,,,-0.001075,-16.8000011
,,,-0.0010740001,15.1999998,,,,,-0.0010740001,-16
,,,-0.0010730001,15,,,,,-0.0010730001,-16
,,,-0.0010720001,15,,,,,-0.0010720001,-15.1999998
,,,-0.0010710001,14.8000002,,,,,-0.0010710001,-15.1999998
,,,-0.0010700001,14.6000004,,,,,-0.0010700001,-14.4000006
,,,-0.0010690001,14.6000004,,,,,-0.0010690001,-14.4000006
,,,-0.0010680001,14.6000004,,,,,-0.0010680001,-14.4000006
,,,-0.0010670001,14.4000006,,,,,-0.0010670001,-13.6000004
,,,-0.0010660001,14.1999998,,,,,-0.0010660001,-13.6000004
,,,-0.0010650001,14.1999998,,,,,-0.0010650001,-12.8000002
,,,-0.0010640001,14,,,,,-0.0010640001,-13.6000004
,,,-0.0010630001,14,,,,,-0.0010630001,-12.8000002
,,,-0.0010620001,13.6000004,,,,,-0.0010620001,-12.8000002
,,,-0.001061,13.6000004,,,,,-0.001061,-12.8000002
,,,-0.00106,13.4000006,,,,,-0.00106,-12
,,,-0.001059,13.1999998,,,,,-0.001059,-12.8000002
,,,-0.0010580001,13.1999998,,,,,-0.0010580001,-12
,,,-0.0010570001,12.8000002,,,,,-0.0010570001,-12
,,,-0.0010560001,12.6000004,,,,,-0.0010560001,-12
,,,-0.0010550001,12.6000004,,,,,-0.0010550001,-11.1999998
,,,-0.0010540001,12.6000004,,,,,-0.0010540001,-11.1999998
,,,-0.0010530001,12.1999998,,,,,-0.0010530001,-11.1999998
,,,-0.0010520001,12.1999998,,,,,-0.0010520001,-11.1999998
,,,-0.0010510001,12,,,,,-0.0010510001,-11.1999998
,,,-0.0010500001,11.8000002,,,,,-0.0010500001,-11.1999998
,,,-0.0010490001,11.4000006,,,,,-0.0010490001,-11.1999998
,,,-0.0010480001,11.1999998,,,,,-0.0010480001,-10.4000006
,,,-0.0010470001,11.1999998,,,,,-0.0010470001,-10.4000006
,,,-0.001046,11,,,,,-0.001046,-11.1999998
,,,-0.001045,10.8000002,,,,,-0.001045,-10.4000006
,,,-0.001044,10.6000004,,,,,-0.001044,-11.1999998
,,,-0.0010430001,10.4000006,,,,,-0.0010430001,-10.4000006
,,,-0.0010420001,10.1999998,,,,,-0.0010420001,-10.4000006
,,,-0.0010410001,10,,,,,-0.0010410001,-10.4000006
,,,-0.0010400001,9.600000381,,,,,-0.0010400001,-11.1999998
,,,-0.0010390001,9.400000572,,,,,-0.0010390001,-11.1999998
,,,-0.0010380001,9.199999809,,,,,-0.0010380001,-11.1999998
,,,-0.0010370001,8.800000191,,,,,-0.0010370001,-10.4000006
,,,-0.0010360001,8.600000381,,,,,-0.0010360001,-10.4000006
,,,-0.0010350001,8.600000381,,,,,-0.0010350001,-10.4000006
,,,-0.0010340001,8.199999809,,,,,-0.0010340001,-10.4000006
,,,-0.0010330001,8,,,,,-0.0010330001,-10.4000006
,,,-0.0010320001,7.599999905,,,,,-0.0010320001,-10.4000006
,,,-0.0010310001,7.400000095,,,,,-0.0010310001,-10.4000006
,,,-0.00103,7.400000095,,,,,-0.00103,-10.4000006
,,,-0.001029,7,,,,,-0.001029,-10.4000006
,,,-0.0010280001,6.80000019,,,,,-0.0010280001,-10.4000006
,,,-0.0010270001,6.5999999,,,,,-0.0010270001,-10.4000006
,,,-0.0010260001,6.4000001,,,,,-0.0010260001,-9.600000381
,,,-0.0010250001,6.20000029,,,,,-0.0010250001,-10.4000006
,,,-0.0010240001,5.80000019,,,,,-0.0010240001,-10.4000006
,,,-0.0010230001,5.5999999,,,,,-0.0010230001,-10.4000006
,,,-0.0010220001,5.4000001,,,,,-0.0010220001,-10.4000006
,,,-0.0010210001,5,,,,,-0.0010210001,-10.4000006
,,,-0.0010200001,5,,,,,-0.0010200001,-11.1999998
,,,-0.0010190001,4.5999999,,,,,-0.0010190001,-10.4000006
,,,-0.0010180001,4.4000001,,,,,-0.0010180001,-10.4000006
,,,-0.0010170001,4.20000029,,,,,-0.0010170001,-11.1999998
,,,-0.0010160001,3.79999995,,,,,-0.0010160001,-11.1999998
,,,-0.001015,3.60000014,,,,,-0.001015,-11.1999998
,,,-0.001014,3.4000001,,,,,-0.001014,-12
,,,-0.0010130001,3,,,,,-0.0010130001,-12
,,,-0.0010120001,2.79999995,,,,,-0.0010120001,-12
,,,-0.0010110001,2.6000001,,,,,-0.0010110001,-12.8000002
,,,-0.0010100001,2.4000001,,,,,-0.0010100001,-12.8000002
,,,-0.0010090001,2,,,,,-0.0010090001,-13.6000004
,,,-0.0010080001,1.8000001,,,,,-0.0010080001,-13.6000004
,,,-0.0010070001,1.6,,,,,-0.0010070001,-14.4000006
,,,-0.0010060001,1.2,,,,,-0.0010060001,-14.4000006
,,,-0.0010050001,1,,,,,-0.0010050001,-15.1999998
,,,-0.0010040001,0.800000011921,,,,,-0.0010040001,-15.1999998
,,,-0.0010030001,0.600000023842,,,,,-0.0010030001,-16
,,,-0.0010020001,0,,,,,-0.0010020001,-16.8000011
,,,-0.0010010001,0,,,,,-0.0010010001,-16.8000011
,,,-0.001,-0.40000000596,,,,,-0.001,-17.6000004
,,,-0.000999000039883,-0.600000023842,,,,,-0.000999000039883,-18.3999996
,,,-0.000998000032268,-0.800000011921,,,,,-0.000998000032268,-19.2000008
,,,-0.000997000141069,-1.2,,,,,-0.000997000141069,-19.2000008
,,,-0.000996000133455,-1.4,,,,,-0.000996000133455,-20
,,,-0.00099500012584,-1.8000001,,,,,-0.00099500012584,-20.80000114
,,,-0.000994000118226,-2.2,,,,,-0.000994000118226,-21.60000038
,,,-0.000993000110611,-2.2,,,,,-0.000993000110611,-21.60000038
,,,-0.000992000102997,-2.4000001,,,,,-0.000992000102997,-22.39999962
,,,-0.000991000095382,-2.79999995,,,,,-0.000991000095382,-23.20000076
,,,-0.000990000087768,-3.20000005,,,,,-0.000990000087768,-23.20000076
,,,-0.000989000080153,-3.4000001,,,,,-0.000989000080153,-24
,,,-0.000988000072539,-3.79999995,,,,,-0.000988000072539,-24
,,,-0.000987000064924,-4,,,,,-0.000987000064924,-25.60000038
,,,-0.00098600005731,-4.4000001,,,,,-0.00098600005731,-25.60000038
,,,-0.000985000049695,-4.80000019,,,,,-0.000985000049695,-27.20000076
,,,-0.000984000042081,-5,,,,,-0.000984000042081,-28
,,,-0.000983000034466,-5.20000029,,,,,-0.000983000034466,-28
,,,-0.000982000143267,-5.4000001,,,,,-0.000982000143267,-29.60000038
,,,-0.000981000135653,-5.5999999,,,,,-0.000981000135653,-29.60000038
,,,-0.000980000128038,-5.80000019,,,,,-0.000980000128038,-29.60000038
,,,-0.000979000120424,-6.20000029,,,,,-0.000979000120424,-31.20000076
,,,-0.000978000112809,-6.5999999,,,,,-0.000978000112809,-31.20000076
,,,-0.000977000105195,-6.80000019,,,,,-0.000977000105195,-32.79999924
,,,-0.00097600009758,-7,,,,,-0.00097600009758,-32.79999924
,,,-0.000975000089966,-7.20000029,,,,,-0.000975000089966,-33.60000229
,,,-0.000974000082351,-7.599999905,,,,,-0.000974000082351,-34.40000153
,,,-0.000973000074737,-7.800000191,,,,,-0.000973000074737,-35.20000076
,,,-0.000972000067122,-8.199999809,,,,,-0.000972000067122,-35.20000076
,,,-0.000971000117715,-8.400000572,,,,,-0.000971000117715,-36.79999924
,,,-0.000970000110101,-8.800000191,,,,,-0.000970000110101,-37.60000229
,,,-0.000969000102486,-8.800000191,,,,,-0.000969000102486,-37.60000229
,,,-0.000968000094872,-9.400000572,,,,,-0.000968000094872,-38.40000153
,,,-0.000967000087257,-9.600000381,,,,,-0.000967000087257,-40
,,,-0.000966000079643,-9.800000191,,,,,-0.000966000079643,-40
,,,-0.000965000072028,-10.1999998,,,,,-0.000965000072028,-40.79999924
,,,-0.000964000064414,-10.1999998,,,,,-0.000964000064414,-40.79999924
