Record Length,2500,Points,Tiempo,Voltaje
,,,-0.0193600003,-1.64
,,,-0.0193399992,-1.64
,,,-0.01932,-1.64
,,,-0.0192999989,-1.64
,,,-0.0192799997,-1.5999999
,,,-0.0192600004,-1.5999999
,,,-0.0192399994,-1.64
,,,-0.0192200001,-1.64
,,,-0.019199999,-1.76
,,,-0.0191799998,-1.52
,,,-0.0191599987,-1.7199999
,,,-0.0191399995,-1.5999999
,,,-0.0191200003,-1.6799999
,,,-0.0190999992,-1.64
,,,-0.01908,-1.64
,,,-0.0190599989,-1.5599999
,,,-0.0190399997,-1.76
,,,-0.0190200005,-1.52
,,,-0.0189999994,-1.5999999
,,,-0.0189800002,-1.5999999
,,,-0.0189599991,-1.5999999
,,,-0.0189399999,-1.5599999
,,,-0.0189199988,-1.64
,,,-0.0188999996,-1.52
,,,-0.0188800003,-1.6799999
,,,-0.0188599993,-1.64
,,,-0.01884,-1.48
,,,-0.0188199989,-1.8
,,,-0.0187999997,-1.4399999
,,,-0.0187800005,-1.5999999
,,,-0.0187599994,-1.76
,,,-0.0187400002,-1.24
,,,-0.0187199991,-1.64
,,,-0.0186999999,-1.64
,,,-0.0186799988,-1.5599999
,,,-0.0186599996,-1.88
,,,-0.0186400004,-1.4399999
,,,-0.0186199993,-1.0799999
,,,-0.0186000001,-1.8
,,,-0.018579999,-1.1999999
,,,-0.0185599998,-1.4399999
,,,-0.0185400005,-1.6799999
,,,-0.0185199995,-1.12
,,,-0.0185000002,-1.76
,,,-0.0184799992,-1.48
,,,-0.0184599999,-1.24
,,,-0.0184399989,-1.6799999
,,,-0.0184199996,-1.0799999
,,,-0.0184000004,-1.36
,,,-0.0183799993,-1.36
,,,-0.0183600001,-1.12
,,,-0.018339999,-1.6799999
,,,-0.0183199998,-1.16
,,,-0.0183000006,-1.3199999
,,,-0.0182799995,-1.64
,,,-0.0182600003,-1.04
,,,-0.0182399992,-1.52
,,,-0.01822,-1.28
,,,-0.0181999989,-1.16
,,,-0.0181799997,-1.76
,,,-0.0181600004,-1.12
,,,-0.0181399994,-1.5599999
,,,-0.0181200001,-1.52
,,,-0.0180999991,-0.919999957085
,,,-0.0180799998,-1.64
,,,-0.0180599988,-1.0799999
,,,-0.0180399995,-1.1999999
,,,-0.0180200003,-1.36
,,,-0.0179999992,-0.959999978542
,,,-0.01798,-1.4
,,,-0.0179599989,-1.0799999
,,,-0.0179399997,-1.16
,,,-0.0179200005,-1.28
,,,-0.0178999994,-0.799999952316
,,,-0.0178800002,-1.4
,,,-0.0178599991,-1.0799999
,,,-0.0178399999,-1.04
,,,-0.0178199988,-1.4399999
,,,-0.0177999996,-0.680000007153
,,,-0.0177800003,-1.1999999
,,,-0.0177599993,-1.16
,,,-0.01774,-0.680000007153
,,,-0.017719999,-1.4399999
,,,-0.0176999997,-0.639999985695
,,,-0.0176800005,-0.879999995232
,,,-0.0176599994,-1.1999999
,,,-0.0176400002,-0.479999989271
,,,-0.0176199991,-1.0799999
,,,-0.0175999999,-0.919999957085
,,,-0.0175799988,-0.560000002384
,,,-0.0175599996,-1.1999999
,,,-0.0175400004,-0.519999980927
,,,-0.0175199993,-1.04
,,,-0.0175000001,-0.919999957085
,,,-0.017479999,-0.479999989271
,,,-0.0174599998,-1.16
,,,-0.0174400005,-0.560000002384
,,,-0.0174199995,-0.560000002384
,,,-0.0174000002,-0.919999957085
,,,-0.0173799992,-0.23999999464
,,,-0.0173599999,-0.879999995232
,,,-0.0173399989,-0.680000007153
,,,-0.0173199996,-0.439999997616
,,,-0.0173000004,-0.919999957085
,,,-0.0172799993,-0.23999999464
,,,-0.0172600001,-0.560000002384
,,,-0.017239999,-0.639999985695
,,,-0.0172199998,-0.079999998212
,,,-0.0172000006,-0.759999990463
,,,-0.0171799995,-0.439999997616
,,,-0.0171600003,-0.519999980927
,,,-0.0171399992,-0.799999952316
,,,-0.01712,-0.23999999464
,,,-0.0170999989,-0.639999985695
,,,-0.0170799997,-0.39999997616
,,,-0.0170600004,-0.19999998808
,,,-0.0170399994,-0.560000002384
,,,-0.0170200001,-0.03999999911
,,,-0.0169999991,-0.560000002384
,,,-0.0169799998,-0.31999999285
,,,-0.0169600006,-0.15999999642
,,,-0.0169399995,-0.479999989271
,,,-0.0169200003,0.03999999911
,,,-0.0168999992,-0.3599999845
,,,-0.01688,-0.28000000119
,,,-0.0168599989,0.079999998212
,,,-0.0168399997,-0.560000002384
,,,-0.0168200005,-0.03999999911
,,,-0.0167999994,-0.19999998808
,,,-0.0167800002,-0.28000000119
,,,-0.0167599991,0.03999999911
,,,-0.0167399999,-0.39999997616
,,,-0.0167199988,-0.079999998212
,,,-0.0166999996,0.079999998212
,,,-0.0166800003,-0.23999999464
,,,-0.0166599993,0.28000000119
,,,-0.01664,-0.19999998808
,,,-0.016619999,-0.03999999911
,,,-0.0165999997,0.15999999642
,,,-0.0165800005,-0.1199999973
,,,-0.0165599994,0.23999999464
,,,-0.0165400002,0.03999999911
,,,-0.0165199991,-0.079999998212
,,,-0.0164999999,0.28000000119
,,,-0.0164799988,-0.079999998212
,,,-0.0164599996,0.1199999973
,,,-0.0164400004,0.079999998212
,,,-0.0164199993,0.03999999911
,,,-0.0164000001,0.19999998808
,,,-0.016379999,0.19999998808
,,,-0.0163599998,0
,,,-0.0163400006,0.3599999845
,,,-0.0163199995,0.079999998212
,,,-0.0163000003,0.3599999845
,,,-0.0162799992,0.560000002384
,,,-0.0162599999,0.19999998808
,,,-0.0162399989,0.439999997616
,,,-0.0162199996,0.560000002384
,,,-0.0162000004,0.1199999973
,,,-0.0161799993,0.639999985695
,,,-0.0161600001,0.31999999285
,,,-0.016139999,0.39999997616
,,,-0.0161199998,0.560000002384
,,,-0.0161000006,0.3599999845
,,,-0.0160799995,0.479999989271
,,,-0.0160600003,0.479999989271
,,,-0.0160399992,0.31999999285
,,,-0.01602,0.759999990463
,,,-0.0159999989,0.31999999285
,,,-0.0159799997,0.639999985695
,,,-0.0159600005,0.439999997616
,,,-0.0159399994,0.19999998808
,,,-0.0159200002,0.759999990463
,,,-0.0158999991,0.39999997616
,,,-0.0158799998,0.680000007153
,,,-0.0158600006,0.759999990463
,,,-0.0158399995,0.23999999464
,,,-0.0158200003,0.959999978542
,,,-0.0157999992,0.479999989271
,,,-0.01578,0.680000007153
,,,-0.0157599989,0.879999995232
,,,-0.0157399997,0.680000007153
,,,-0.0157200005,0.839999973774
,,,-0.0156999994,0.759999990463
,,,-0.0156800002,0.719999969006
,,,-0.0156599991,1
,,,-0.0156399999,0.719999969006
,,,-0.0156199997,1.0799999
,,,-0.0155999996,0.759999990463
,,,-0.0155799994,0.799999952316
,,,-0.0155599993,0.959999978542
,,,-0.0155400001,0.839999973774
,,,-0.0155199999,0.959999978542
,,,-0.0154999997,1.04
,,,-0.0154799996,0.799999952316
,,,-0.0154599994,1.1999999
,,,-0.0154399993,0.879999995232
,,,-0.0154200001,0.959999978542
,,,-0.0153999999,1.0799999
,,,-0.0153799998,0.879999995232
,,,-0.0153599996,1.0799999
,,,-0.0153399995,1.1999999
,,,-0.0153199993,0.959999978542
,,,-0.0153000001,0.919999957085
,,,-0.0152799999,1
,,,-0.0152599998,1.16
,,,-0.0152399996,1.0799999
,,,-0.0152199995,1.04
,,,-0.0151999993,1.12
,,,-0.0151800001,1.0799999
,,,-0.01516,1.0799999
,,,-0.0151399998,1.28
,,,-0.0151199996,0.959999978542
,,,-0.0150999995,1.24
,,,-0.0150799993,1.12
,,,-0.0150600001,1.12
,,,-0.01504,1.28
,,,-0.0150199998,1.0799999
,,,-0.0149999997,1.1999999
,,,-0.0149799995,1.3199999
,,,-0.0149599994,1
,,,-0.0149400001,1.4399999
,,,-0.01492,1.16
,,,-0.0148999998,1.24
,,,-0.0148799997,1.3199999
,,,-0.0148599995,1.12
,,,-0.0148399994,1.48
,,,-0.0148200002,1.4
,,,-0.0148,1.04
,,,-0.0147799999,1.4
,,,-0.0147599997,1.0799999
,,,-0.0147399995,1.28
,,,-0.0147199994,1.36
,,,-0.0147000002,1.16
,,,-0.01468,1.4399999
,,,-0.0146599999,1.24
,,,-0.0146399997,1.16
,,,-0.0146199996,1.3199999
,,,-0.0145999994,1.04
,,,-0.0145800002,1.36
,,,-0.01456,1.28
,,,-0.0145399999,1.12
,,,-0.0145199997,1.48
,,,-0.0144999996,1.12
,,,-0.0144799994,1.28
,,,-0.0144600002,1.4
,,,-0.0144400001,1.16
,,,-0.0144199999,1.52
,,,-0.0143999998,1.3199999
,,,-0.0143799996,1.24
,,,-0.0143599994,1.52
,,,-0.0143400002,1.12
,,,-0.0143200001,1.4
,,,-0.0142999999,1.48
,,,-0.0142799998,1.24
,,,-0.0142599996,1.5999999
,,,-0.0142399995,1.36
,,,-0.0142199993,1.3199999
,,,-0.0142000001,1.6799999
,,,-0.0141799999,1.1999999
,,,-0.0141599998,1.52
,,,-0.0141399996,1.5999999
,,,-0.0141199995,1.16
,,,-0.0140999993,1.8399999
,,,-0.0140800001,1.28
,,,-0.01406,1.52
,,,-0.0140399998,1.6799999
,,,-0.0140199997,1
,,,-0.0139999995,1.5999999
,,,-0.0139799993,1.3199999
,,,-0.0139600001,1.3199999
,,,-0.01394,1.92
,,,-0.0139199998,1.28
,,,-0.0138999997,1.76
,,,-0.0138799995,1.64
,,,-0.0138599994,1.24
,,,-0.0138400001,1.8399999
,,,-0.01382,1.24
,,,-0.0137999998,1.76
,,,-0.0137799997,1.88
,,,-0.0137599995,1.3199999
,,,-0.0137399994,2
,,,-0.0137200002,1.52
,,,-0.0137,1.64
,,,-0.0136799999,1.76
,,,-0.0136599997,1.16
,,,-0.0136399996,1.8
,,,-0.0136199994,1.4399999
,,,-0.0136000002,1.5599999
,,,-0.01358,1.88
,,,-0.0135599999,1.28
,,,-0.0135399997,1.76
,,,-0.0135199996,1.5999999
,,,-0.0134999994,1.36
,,,-0.0134800002,1.9599999
,,,-0.01346,1.3199999
,,,-0.0134399999,1.6799999
,,,-0.0134199997,1.76
,,,-0.0133999996,1.36
,,,-0.0133799994,1.8399999
,,,-0.0133600002,1.48
,,,-0.0133400001,1.48
,,,-0.0133199999,1.9599999
,,,-0.0132999998,1.28
,,,-0.0132799996,1.8399999
,,,-0.0132599995,1.64
,,,-0.0132400002,1.36
,,,-0.0132200001,2.04
,,,-0.0131999999,1.52
,,,-0.0131799998,1.64
,,,-0.0131599996,2.04
,,,-0.0131399995,1.4
,,,-0.0131200003,2
,,,-0.0131000001,1.8
,,,-0.0130799999,1.4399999
,,,-0.0130599998,2.1199999
,,,-0.0130399996,1.48
,,,-0.0130199995,1.8
,,,-0.0129999993,2.3599999
,,,-0.0129800001,1.36
,,,-0.01296,1.9599999
,,,-0.0129399998,1.64
,,,-0.0129199997,1.5999999
,,,-0.0128999995,2.2
,,,-0.0128799994,1.52
,,,-0.0128600001,1.92
,,,-0.01284,1.92
,,,-0.0128199998,1.52
,,,-0.0127999997,2.2
,,,-0.0127799995,1.52
,,,-0.0127599994,1.88
,,,-0.0127400002,2.1599998
,,,-0.01272,1.52
,,,-0.0126999998,2.24
,,,-0.0126799997,1.6799999
,,,-0.0126599995,1.5999999
,,,-0.0126399994,2.1599998
,,,-0.0126200002,1.4399999
,,,-0.0126,2.1199999
,,,-0.0125799999,1.8
,,,-0.0125599997,1.5999999
,,,-0.0125399996,2.3599999
,,,-0.0125199994,1.5999999
,,,-0.0125000002,1.8
,,,-0.01248,2
,,,-0.0124599999,1.4399999
,,,-0.0124399997,2.28
,,,-0.0124199996,1.8
,,,-0.0123999994,2
,,,-0.0123800002,2.24
,,,-0.0123600001,1.64
,,,-0.0123399999,2.1199999
,,,-0.0123199997,1.88
,,,-0.0122999996,1.7199999
,,,-0.0122799994,2.1199999
,,,-0.0122600002,1.64
,,,-0.0122400001,2.0799999
,,,-0.0122199999,1.88
,,,-0.0121999998,1.88
,,,-0.0121799996,2.28
,,,-0.0121599995,1.7199999
,,,-0.0121400002,1.9599999
,,,-0.0121200001,2.0799999
,,,-0.0120999999,1.64
,,,-0.0120799998,2.1599998
,,,-0.0120599996,1.76
,,,-0.0120399995,1.9599999
,,,-0.0120200003,2.1599998
,,,-0.0120000001,1.76
,,,-0.01198,2.0799999
,,,-0.0119599998,1.5599999
,,,-0.0119399996,1.8399999
,,,-0.0119199995,2.2
,,,-0.0119000003,1.88
,,,-0.0118800001,2
,,,-0.01186,1.92
,,,-0.0118399998,2.04
,,,-0.0118199997,1.9599999
,,,-0.0117999995,2
,,,-0.0117799994,2.0799999
,,,-0.0117600001,2.04
,,,-0.01174,2.2
,,,-0.0117199998,2.0799999
,,,-0.0116999997,1.9599999
,,,-0.0116799995,2.04
,,,-0.0116599994,2
,,,-0.0116400002,2
,,,-0.01162,2.04
,,,-0.0115999999,2.1199999
,,,-0.0115799997,2.1199999
,,,-0.0115599995,2.1199999
,,,-0.0115399994,1.9599999
,,,-0.0115200002,2.1199999
,,,-0.0115,2.1599998
,,,-0.0114799999,2.0799999
,,,-0.0114599997,2
,,,-0.0114399996,2.04
,,,-0.0114199994,2.04
,,,-0.0114000002,2.0799999
,,,-0.01138,2.1199999
,,,-0.0113599999,2.1199999
,,,-0.0113399997,2.1199999
,,,-0.0113199996,2.0799999
,,,-0.0112999994,2.1199999
,,,-0.0112800002,2.1599998
,,,-0.0112600001,2.04
,,,-0.0112399999,2.0799999
,,,-0.0112199998,2.2
,,,-0.0111999996,2.1199999
,,,-0.0111799994,2.24
,,,-0.0111600002,2.1599998
,,,-0.0111400001,2.1599998
,,,-0.0111199999,2.1599998
,,,-0.0110999998,2.1599998
,,,-0.0110799996,2.0799999
,,,-0.0110599995,2.0799999
,,,-0.0110400002,2.1599998
,,,-0.0110200001,2.1199999
,,,-0.0109999999,2.2
,,,-0.0109799998,2.1599998
,,,-0.0109599996,2.24
,,,-0.0109399995,2.24
,,,-0.0109200003,1.9599999
,,,-0.0109000001,2.24
,,,-0.01088,2.24
,,,-0.0108599998,2.1599998
,,,-0.0108399997,2.24
,,,-0.0108199995,2.2
,,,-0.0108000003,2.28
,,,-0.0107800001,2.1599998
,,,-0.01076,2.2
,,,-0.0107399998,2.24
,,,-0.0107199997,2.2
,,,-0.0106999995,2.28
,,,-0.0106800003,2.28
,,,-0.0106600001,2.3199999
,,,-0.01064,2.28
,,,-0.0106199998,2.3599999
,,,-0.0105999997,2.28
,,,-0.0105799995,2.2
,,,-0.0105600003,2.3199999
,,,-0.0105400002,2.1199999
,,,-0.01052,2.1199999
,,,-0.0104999999,2.3199999
,,,-0.0104799997,2.04
,,,-0.0104599996,2.28
,,,-0.0104399994,2.3599999
,,,-0.0104200002,2.04
,,,-0.0104,2.3599999
,,,-0.0103799999,2.0799999
,,,-0.0103599997,1.9599999
,,,-0.0103399996,2.4400001
,,,-0.0103199994,2
,,,-0.0103000002,2.3199999
,,,-0.01028,2.3999999
,,,-0.0102599999,2.1599998
,,,-0.0102399997,2.5999999
,,,-0.0102199996,2.1199999
,,,-0.0101999994,2.1199999
,,,-0.0101800002,2.5599999
,,,-0.0101600001,1.52
,,,-0.0101399999,2.4400001
,,,-0.0101199998,2.24
,,,-0.0100999996,2
,,,-0.0100799995,2.6399999
,,,-0.0100600002,2.1599998
,,,-0.0100400001,2.3599999
,,,-0.0100199999,2.52
,,,-0.009999999776,1.76
,,,-0.009979999624,2.6399999
,,,-0.009959999472,2.1599998
,,,-0.009940000251,2.04
,,,-0.009920000099,2.6799998
,,,-0.009899999946,1.92
,,,-0.009879999794,2.5599999
,,,-0.009859999642,2.48
,,,-0.009839999489,1.9599999
,,,-0.009820000269,2.6799998
,,,-0.009800000116,2
,,,-0.009779999964,2.24
,,,-0.009759999812,2.4400001
,,,-0.009739999659,1.9599999
,,,-0.009719999507,2.52
,,,-0.009700000286,2.1199999
,,,-0.009680000134,2.1199999
,,,-0.009659999982,2.6799998
,,,-0.009639999829,2.04
,,,-0.009619999677,2.48
,,,-0.009599999525,2.3199999
,,,-0.009580000304,2.1599998
,,,-0.009560000151,2.6399999
,,,-0.009539999999,1.9599999
,,,-0.009519999847,2.52
,,,-0.009499999695,2.3599999
,,,-0.009479999542,1.92
,,,-0.009460000321,2.91999984
,,,-0.009440000169,2.04
,,,-0.009420000017,2.2
,,,-0.009399999864,2.6399999
,,,-0.009379999712,1.7199999
,,,-0.00935999956,2.6799998
,,,-0.009340000339,2.28
,,,-0.009320000187,1.8399999
,,,-0.009300000034,2.83999991
,,,-0.009279999882,1.88
,,,-0.00925999973,2.52
,,,-0.009239999577,2.5999999
,,,-0.009220000356,1.8
,,,-0.009200000204,2.75999999
,,,-0.009180000052,1.9599999
,,,-0.0091599999,2.1599998
,,,-0.009139999747,2.5999999
,,,-0.009119999595,1.88
,,,-0.009099999443,2.6799998
,,,-0.009080000222,2.3199999
,,,-0.009060000069,2.1599998
,,,-0.009039999917,2.72000003
,,,-0.009019999765,1.8399999
,,,-0.008999999613,2.3999999
,,,-0.00897999946,2.3199999
,,,-0.008960000239,2.04
,,,-0.008940000087,2.83999991
,,,-0.008919999935,2.0799999
,,,-0.008899999782,2.4400001
,,,-0.00887999963,2.6399999
,,,-0.008859999478,1.9599999
,,,-0.008840000257,2.6799998
,,,-0.008820000105,2.2
,,,-0.008799999952,2.1199999
,,,-0.0087799998,2.5599999
,,,-0.008759999648,2
,,,-0.008739999495,2.6399999
,,,-0.008720000274,2.3999999
,,,-0.008700000122,2.0799999
,,,-0.00867999997,2.6399999
,,,-0.008659999818,1.9599999
,,,-0.008639999665,2.52
,,,-0.008619999513,2.3999999
,,,-0.008600000292,1.9599999
,,,-0.00858000014,2.6799998
,,,-0.008559999987,2.28
,,,-0.008539999835,2.2
,,,-0.008519999683,2.75999999
,,,-0.008499999531,1.88
,,,-0.00848000031,2.52
,,,-0.008460000157,2.48
,,,-0.008440000005,2
,,,-0.008419999853,2.72000003
,,,-0.0083999997,2.0799999
,,,-0.008379999548,2.3599999
,,,-0.008360000327,2.6799998
,,,-0.008340000175,1.8399999
,,,-0.008320000023,2.5999999
,,,-0.00829999987,2.1599998
,,,-0.008279999718,2.2
,,,-0.008259999566,2.72000003
,,,-0.008240000345,2.04
,,,-0.008220000193,2.4400001
,,,-0.00820000004,2.3999999
,,,-0.008179999888,2
,,,-0.008159999736,2.6399999
,,,-0.008139999583,2.0799999
,,,-0.008120000362,2.3199999
,,,-0.00810000021,2.5599999
,,,-0.008080000058,2.0799999
,,,-0.008059999906,2.52
,,,-0.008039999753,2.3199999
,,,-0.008019999601,2.1199999
,,,-0.00800000038,2.48
,,,-0.007980000228,2.04
,,,-0.007960000075,2.3999999
,,,-0.007939999923,2.4400001
,,,-0.007919999771,2.1199999
,,,-0.007899999619,2.5599999
,,,-0.007879999466,2.1599998
,,,-0.007860000245,2.1599998
,,,-0.007840000093,2.5599999
,,,-0.007819999941,1.9599999
,,,-0.007799999788,2.5599999
,,,-0.007780000102,2.28
,,,-0.007759999949,2.2
,,,-0.007739999797,2.6399999
,,,-0.007720000111,2.1199999
,,,-0.007699999958,2.5999999
,,,-0.007679999806,2.48
,,,-0.007660000119,2.0799999
,,,-0.007639999967,2.6799998
,,,-0.007619999815,2
,,,-0.007600000128,2.3199999
,,,-0.007579999976,2.48
,,,-0.007559999824,2.04
,,,-0.007540000137,2.5999999
,,,-0.007519999985,2.1199999
,,,-0.007499999832,2.3199999
,,,-0.007480000146,2.52
,,,-0.007459999993,2.2
,,,-0.007439999841,2.4400001
,,,-0.007420000155,2.4400001
,,,-0.007400000002,2.24
,,,-0.00737999985,2.5599999
,,,-0.00736000016,2.28
,,,-0.00734000001,2.48
,,,-0.00731999986,2.5599999
,,,-0.00729999971,2.1199999
,,,-0.00728000002,2.3599999
,,,-0.00725999987,2.0799999
,,,-0.00723999972,2.3199999
,,,-0.00722000003,2.3599999
,,,-0.00719999988,2.1599998
,,,-0.00717999972,2.3999999
,,,-0.00716000004,2.24
,,,-0.00713999989,2.24
,,,-0.00711999973,2.5999999
,,,-0.00710000005,2.1599998
,,,-0.00707999989,2.28
,,,-0.00705999974,2.48
,,,-0.00704000005,2.24
,,,-0.0070199999,2.52
,,,-0.00699999975,2.3599999
,,,-0.00698000006,2.3999999
,,,-0.00695999991,2.48
,,,-0.00693999976,2.2
,,,-0.00692000007,2.4400001
,,,-0.00689999992,2.3999999
,,,-0.00687999977,2.2
,,,-0.00686000008,2.3999999
,,,-0.00683999993,2.1599998
,,,-0.00681999978,2.28
,,,-0.00680000009,2.3199999
,,,-0.00677999994,2.0799999
,,,-0.00675999979,2.3199999
,,,-0.0067400001,2.2
,,,-0.00671999995,2.3199999
,,,-0.00669999979,2.4400001
,,,-0.00668000011,2.1199999
,,,-0.00665999996,2.3999999
,,,-0.0066399998,2.28
,,,-0.00662000012,2.24
