Record Length,2500,Points,Tiempo,Voltaje
,,,-0.00028200008092,4
,,,-0.0002810001024,6
,,,-0.00028000009479,10
,,,-0.00027900008718,10
,,,-0.00027800007956,12
,,,-0.00027700010105,14
,,,-0.00027600009344,18
,,,-0.00027500008582,20
,,,-0.00027400007821,24
,,,-0.0002730000997,26
,,,-0.00027200009208,30
,,,-0.00027100008447,32
,,,-0.00027000007685,34
,,,-0.00026900009834,38
,,,-0.00026800009073,40
,,,-0.00026700008311,42
,,,-0.0002660001046,46
,,,-0.00026500009699,48
,,,-0.00026400008937,52
,,,-0.00026300008176,54
,,,-0.00026200010325,56
,,,-0.00026100009563,60
,,,-0.00026000008802,62
,,,-0.0002590000804,66
,,,-0.00025800010189,68
,,,-0.00025700009428,72
,,,-0.00025600008667,72
,,,-0.00025500007905,76
,,,-0.00025400010054,80
,,,-0.00025300009293,82
,,,-0.00025200008531,86
,,,-0.0002510000777,88
,,,-0.00025000009919,90
,,,-0.00024900009157,94
,,,-0.00024800008396,96
,,,-0.00024700010545,100
,,,-0.00024600009783,102
,,,-0.00024500009022,104
,,,-0.00024400009715,108
,,,-0.00024300008954,110
,,,-0.00024200009648,110
,,,-0.00024100008886,112
,,,-0.0002400000958,112
,,,-0.00023900008819,114
,,,-0.00023800009512,114
,,,-0.00023700008751,114
,,,-0.00023600009445,116
,,,-0.00023500008683,116
,,,-0.00023400009377,116
,,,-0.00023300008615,116
,,,-0.00023200009309,118
,,,-0.00023100008548,118
,,,-0.00023000009242,118
,,,-0.0002290000848,118
,,,-0.00022800009174,118
,,,-0.00022700008412,118
,,,-0.00022600009106,118
,,,-0.000225000098,118
,,,-0.00022400009038,118
,,,-0.00022300009732,118
,,,-0.00022200008971,118
,,,-0.00022100009664,118
,,,-0.00022000008903,118
,,,-0.00021900009597,118
,,,-0.00021800008835,116
,,,-0.00021700009529,116
,,,-0.00021600008768,114
,,,-0.00021500009461,116
,,,-0.000214000087,114
,,,-0.00021300009394,114
,,,-0.00021200008632,114
,,,-0.00021100009326,112
,,,-0.00021000008564,112
,,,-0.00020900009258,112
,,,-0.00020800008497,112
,,,-0.0002070000919,110
,,,-0.00020600008429,110
,,,-0.00020500009123,110
,,,-0.00020400009817,108
,,,-0.00020300009055,108
,,,-0.00020200009749,106
,,,-0.00020100008987,108
,,,-0.00020000009681,106
,,,-0.0001990000892,106
,,,-0.00019800009613,104
,,,-0.00019700008852,104
,,,-0.00019600009546,102
,,,-0.00019500008784,102
,,,-0.00019400009478,102
,,,-0.00019300008717,102
,,,-0.0001920000941,100
,,,-0.00019100008649,98
,,,-0.00019000009343,98
,,,-0.00018900008581,98
,,,-0.00018800009275,96
,,,-0.00018700008513,94
,,,-0.00018600009207,92
,,,-0.00018500008446,90
,,,-0.00018400009139,88
,,,-0.00018300009833,88
,,,-0.00018200009072,84
,,,-0.00018100009765,84
,,,-0.00018000009004,82
,,,-0.00017900009698,80
,,,-0.00017800008936,78
,,,-0.0001770000963,76
,,,-0.00017600008869,74
,,,-0.00017500009562,72
,,,-0.00017400008801,70
,,,-0.00017300009495,68
,,,-0.00017200008733,66
,,,-0.00017100009427,64
,,,-0.00017000008665,62
,,,-0.00016900009359,60
,,,-0.00016800008598,58
,,,-0.00016700009292,56
,,,-0.0001660000853,54
,,,-0.00016500009224,52
,,,-0.00016400008462,50
,,,-0.00016300009156,46
,,,-0.0001620000985,44
,,,-0.00016100009088,42
,,,-0.00016000009782,40
,,,-0.00015900009021,36
,,,-0.00015800009714,36
,,,-0.00015700008953,32
,,,-0.00015600009647,32
,,,-0.00015500008885,28
,,,-0.00015400009579,26
,,,-0.00015300008818,24
,,,-0.00015200009511,22
,,,-0.0001510000875,20
,,,-0.00015000009444,18
,,,-0.00014900008682,16
,,,-0.0001480000938,14
,,,-0.0001470000861,10
,,,-0.0001460000931,10
,,,-0.0001450000855,6
,,,-0.0001440000924,6
,,,-0.0001430000848,0
,,,-0.0001420000917,0
,,,-0.0001410000841,-4
,,,-0.0001400000911,-6
,,,-0.000139000098,-8
,,,-0.0001380000904,-10
,,,-0.0001370000973,-12
,,,-0.0001360000897,-14
,,,-0.0001350000966,-16
,,,-0.000134000089,-18
,,,-0.000133000096,-22
,,,-0.0001320000883,-24
,,,-0.0001310000953,-26
,,,-0.0001300000877,-28
,,,-0.0001290000946,-32
,,,-0.000128000087,-34
,,,-0.0001270000939,-36
,,,-0.0001260000863,-38
,,,-0.0001250000932,-42
,,,-0.0001240000856,-44
,,,-0.0001230000926,-46
,,,-0.0001220000922,-48
,,,-0.0001210000919,-50
,,,-0.0001200000916,-54
,,,-0.0001190000912,-56
,,,-0.0001180000909,-58
,,,-0.0001170000905,-62
,,,-0.0001160000902,-62
,,,-0.0001150000899,-66
,,,-0.0001140000895,-68
,,,-0.0001130000892,-70
,,,-0.0001120000888,-74
,,,-0.0001110000885,-76
,,,-0.0001100000882,-78
,,,-0.0001090000878,-82
,,,-0.0001080000948,-84
,,,-0.0001070000944,-86
,,,-0.0001060000941,-90
,,,-0.0001050000938,-92
,,,-0.0001040000934,-94
,,,-0.0001030000931,-96
,,,-0.0001020000927,-98
,,,-0.0001010000924,-100
,,,-0.0001000000921,-104
,,,-9.9000091723E-05,-106
,,,-9.8000091384E-05,-108
,,,-9.7000091046E-05,-110
,,,-9.6000090707E-05,-112
,,,-9.5000090369E-05,-114
,,,-9.400009003E-05,-118
,,,-9.3000089691E-05,-120
,,,-9.2000089353E-05,-120
,,,-9.1000089014E-05,-122
,,,-9.0000088676E-05,-126
,,,-8.9000088337E-05,-128
,,,-8.8000087999E-05,-128
,,,-8.7000094936E-05,-130
,,,-8.6000094598E-05,-130
,,,-8.5000094259E-05,-132
,,,-8.4000093921E-05,-132
,,,-8.3000093582E-05,-132
,,,-8.2000093244E-05,-134
,,,-8.1000092905E-05,-132
,,,-8.0000092566E-05,-132
,,,-7.9000092228E-05,-134
,,,-7.8000091889E-05,-132
,,,-7.7000091551E-05,-134
,,,-7.6000091212E-05,-134
,,,-7.5000090874E-05,-134
,,,-7.4000090535E-05,-134
,,,-7.3000090197E-05,-134
,,,-7.2000089858E-05,-132
,,,-7.100008952E-05,-132
,,,-7.0000089181E-05,-132
,,,-6.9000088843E-05,-132
,,,-6.8000088504E-05,-132
,,,-6.7000088166E-05,-130
,,,-6.6000095103E-05,-130
,,,-6.5000094764E-05,-130
,,,-6.4000094426E-05,-130
,,,-6.3000094087E-05,-130
,,,-6.2000093749E-05,-130
,,,-6.1000089772E-05,-128
,,,-6.0000093072E-05,-126
,,,-5.9000092733E-05,-128
,,,-5.8000092395E-05,-126
,,,-5.7000092056E-05,-126
,,,-5.6000091718E-05,-124
,,,-5.5000091379E-05,-122
,,,-5.400009104E-05,-124
,,,-5.30000907E-05,-122
,,,-5.200009036E-05,-120
,,,-5.100009002E-05,-118
,,,-5.000008969E-05,-116
,,,-4.900009299E-05,-114
,,,-4.800009265E-05,-112
,,,-4.700009231E-05,-110
,,,-4.600009197E-05,-110
,,,-4.500009163E-05,-106
,,,-4.400009129E-05,-104
,,,-4.300009095E-05,-102
,,,-4.200009062E-05,-100
,,,-4.100009028E-05,-98
,,,-4.000008994E-05,-96
,,,-3.900009324E-05,-92
,,,-3.80000929E-05,-90
,,,-3.700009256E-05,-88
,,,-3.600009222E-05,-86
,,,-3.500009188E-05,-84
,,,-3.400009155E-05,-80
,,,-3.300009121E-05,-78
,,,-3.200009087E-05,-74
,,,-3.100009053E-05,-72
,,,-3.000009201E-05,-70
,,,-2.900009167E-05,-68
,,,-2.800009133E-05,-66
,,,-2.700009099E-05,-64
,,,-2.600009248E-05,-60
,,,-2.500009214E-05,-58
,,,-2.40000918E-05,-54
,,,-2.300009146E-05,-52
,,,-2.200009112E-05,-50
,,,-2.100009078E-05,-48
,,,-2.00000923E-05,-46
,,,-1.90000919E-05,-42
,,,-1.80000916E-05,-38
,,,-1.70000912E-05,-36
,,,-1.60000909E-05,-34
,,,-1.50000915E-05,-32
,,,-1.40000921E-05,-28
,,,-1.30000917E-05,-26
,,,-1.20000914E-05,-24
,,,-1.10000919E-05,-20
,,,-1.00000916E-05,-18
,,,-9.000091268E-06,-14
,,,-8.000091839E-06,-12
,,,-7.0000915E-06,-12
,,,-6.00009162E-06,-6
,,,-5.00009173E-06,-6
,,,-4.00009139E-06,-2
,,,-3.00009151E-06,0
,,,-2.0000916E-06,4
,,,-1.0000916E-06,6
,,,-9.1631590828E-11,8
,,,9.99908365884E-07,10
,,,1.9999084E-06,12
,,,2.99990825E-06,14
,,,3.99990859E-06,16
,,,4.99990847E-06,20
,,,5.99990835E-06,24
,,,6.99990824E-06,26
,,,7.999908121E-06,30
,,,8.999908459E-06,32
,,,9.999908798E-06,34
,,,1.09999082E-05,36
,,,1.19999086E-05,38
,,,1.2999908E-05,42
,,,1.39999083E-05,46
,,,1.49999087E-05,48
,,,1.5999909E-05,50
,,,1.69999075E-05,54
,,,1.79999079E-05,56
,,,1.89999082E-05,58
,,,1.99999085E-05,62
,,,2.099990888E-05,66
,,,2.199990922E-05,68
,,,2.299990774E-05,70
,,,2.399990808E-05,72
,,,2.499990842E-05,76
,,,2.599990876E-05,80
,,,2.69999091E-05,82
,,,2.799990762E-05,84
,,,2.899990795E-05,88
,,,2.999990829E-05,90
,,,3.099990863E-05,92
,,,3.199990897E-05,96
,,,3.299990931E-05,98
,,,3.399990965E-05,102
,,,3.499990999E-05,104
,,,3.599990669E-05,106
,,,3.699990702E-05,110
,,,3.799990736E-05,110
,,,3.89999077E-05,112
,,,3.999990804E-05,112
,,,4.099990838E-05,114
,,,4.199990872E-05,114
,,,4.299990906E-05,114
,,,4.399990939E-05,116
,,,4.499990973E-05,116
,,,4.599990643E-05,116
,,,4.699990677E-05,116
,,,4.799990711E-05,116
,,,4.899990745E-05,118
,,,4.999990779E-05,118
,,,5.099990813E-05,118
,,,5.199990846E-05,118
,,,5.29999088E-05,118
,,,5.399990914E-05,118
,,,5.499990948E-05,118
,,,5.5999909819E-05,118
,,,5.6999906519E-05,118
,,,5.7999906858E-05,118
,,,5.8999907196E-05,118
,,,5.9999907535E-05,118
,,,6.0999907873E-05,118
,,,6.1999904574E-05,116
,,,6.2999904912E-05,116
,,,6.3999905251E-05,116
,,,6.499990559E-05,116
,,,6.5999905928E-05,114
,,,6.6999906267E-05,114
,,,6.7999906605E-05,114
,,,6.8999906944E-05,114
,,,6.9999907282E-05,114
,,,7.0999907621E-05,112
,,,7.1999907959E-05,112
,,,7.2999908298E-05,110
,,,7.3999908636E-05,110
,,,7.4999908975E-05,110
,,,7.5999909313E-05,110
,,,7.6999909652E-05,108
,,,7.799990999E-05,108
,,,7.8999910329E-05,108
,,,7.9999910668E-05,106
,,,8.0999911006E-05,106
,,,8.1999911345E-05,104
,,,8.2999911683E-05,104
,,,8.3999904746E-05,104
,,,8.4999905084E-05,102
,,,8.5999905423E-05,102
,,,8.6999905761E-05,100
,,,8.79999061E-05,100
,,,8.8999906438E-05,98
,,,8.9999906777E-05,98
,,,9.0999907115E-05,98
,,,9.1999907454E-05,96
,,,9.2999907793E-05,94
,,,9.3999908131E-05,92
,,,9.499990847E-05,90
,,,9.5999908808E-05,90
,,,9.6999909147E-05,88
,,,9.7999909485E-05,86
,,,9.8999909824E-05,82
,,,9.9999910162E-05,82
,,,0.0001009999105,80
,,,0.0001019999108,78
,,,0.0001029999112,76
,,,0.0001039999115,74
,,,0.0001049999046,72
,,,0.0001059999049,70
,,,0.0001069999053,70
,,,0.0001079999056,66
,,,0.0001089999059,64
,,,0.0001099999063,62
,,,0.0001109999066,60
,,,0.0001119999069,58
,,,0.0001129999073,56
,,,0.0001139999076,54
,,,0.000114999908,50
,,,0.0001159999083,50
,,,0.0001169999086,48
,,,0.000117999909,44
,,,0.0001189999093,42
,,,0.0001199999097,40
,,,0.00012099991,38
,,,0.0001219999103,36
,,,0.0001229999034,34
,,,0.000123999911,32
,,,0.0001249999041,30
,,,0.0001259999117,28
,,,0.0001269999048,26
,,,0.0001279999124,22
,,,0.0001289999054,20
,,,0.000129999913,18
,,,0.0001309999061,16
,,,0.0001319999137,14
,,,0.0001329999068,10
,,,0.0001339999144,10
,,,0.0001349999075,8
,,,0.0001359999151,4
,,,0.0001369999081,2
,,,0.0001379999012,0
,,,0.0001389999088,-2
,,,0.0001399999019,-4
,,,0.0001409999095,-8
,,,0.0001419999026,-10
,,,0.0001429999102,-12
,,,0.0001439999032,-14
,,,0.0001449999108,-16
,,,0.0001459999039,-18
,,,0.0001469999115,-20
,,,0.0001479999046,-22
,,,0.0001489999122,-26
,,,0.00014999990526,-28
,,,0.00015099991288,-30
,,,0.00015199990594,-32
,,,0.00015299991355,-34
,,,0.00015399990662,-38
,,,0.00015499991423,-42
,,,0.00015599990729,-44
,,,0.00015699991491,-46
,,,0.00015799990797,-48
,,,0.00015899990103,-50
,,,0.00015999990865,-54
,,,0.00016099990171,-56
,,,0.00016199990932,-58
,,,0.00016299990239,-62
,,,0.00016399991,-62
,,,0.00016499990306,-66
,,,0.00016599991068,-68
,,,0.00016699990374,-70
,,,0.00016799991135,-72
,,,0.00016899990442,-76
,,,0.00016999991203,-78
,,,0.00017099990509,-80
,,,0.00017199991271,-84
,,,0.00017299990577,-86
,,,0.00017399991339,-88
,,,0.00017499990645,-92
,,,0.00017599991406,-94
,,,0.00017699990713,-96
,,,0.00017799991474,-98
,,,0.0001789999078,-100
,,,0.00017999990087,-104
,,,0.00018099990848,-106
,,,0.00018199990154,-108
,,,0.00018299990916,-110
,,,0.00018399990222,-112
,,,0.00018499990983,-114
,,,0.0001859999029,-118
,,,0.00018699991051,-118
,,,0.00018799990357,-120
,,,0.00018899991119,-122
,,,0.00018999990425,-126
,,,0.00019099991187,-128
,,,0.00019199990493,-128
,,,0.00019299991254,-130
,,,0.0001939999056,-130
,,,0.00019499991322,-132
,,,0.00019599990628,-132
,,,0.0001969999139,-132
,,,0.00019799990696,-132
,,,0.00019899991457,-132
,,,0.00019999990764,-134
,,,0.0002009999007,-134
,,,0.00020199990831,-134
,,,0.00020299990138,-134
,,,0.00020399990899,-134
,,,0.00020499990205,-134
,,,0.00020599990967,-134
,,,0.00020699990273,-134
,,,0.00020799991034,-134
,,,0.00020899990341,-132
,,,0.00020999991102,-132
,,,0.00021099990408,-132
,,,0.0002119999117,-132
,,,0.00021299990476,-132
,,,0.00021399991238,-130
,,,0.00021499990544,-130
,,,0.00021599991305,-130
,,,0.00021699990612,-130
,,,0.00021799991373,-128
,,,0.00021899990679,-128
,,,0.00021999991441,-128
,,,0.00022099990747,-126
,,,0.00022199991508,-126
,,,0.00022299990815,-126
,,,0.00022399990121,-124
,,,0.00022499990882,-122
,,,0.00022599990189,-122
,,,0.0002269999095,-122
,,,0.00022799990256,-120
,,,0.00022899991018,-118
,,,0.00022999990324,-116
,,,0.00023099991085,-114
,,,0.00023199990392,-112
,,,0.00023299991153,-110
,,,0.00023399990459,-108
,,,0.00023499991221,-108
,,,0.00023599990527,-104
,,,0.00023699991289,-102
,,,0.00023799990595,-100
,,,0.00023899991356,-98
,,,0.00023999990663,-96
,,,0.00024099991424,-94
,,,0.0002419999073,-90
,,,0.00024299991492,-88
,,,0.00024399990798,-86
,,,0.00024499991559,-84
,,,0.0002459998941,-80
,,,0.00024699990172,-80
,,,0.00024799990933,-76
,,,0.00024899991695,-74
,,,0.00024999989546,-70
,,,0.00025099990307,-68
,,,0.00025199991069,-66
,,,0.0002529999183,-64
,,,0.00025399989681,-60
,,,0.00025499990443,-58
,,,0.00025599991204,-56
,,,0.00025699991966,-54
,,,0.00025799989817,-50
,,,0.00025899990578,-48
,,,0.0002599999134,-46
,,,0.00026099992101,-44
,,,0.00026199989952,-40
,,,0.00026299990714,-36
,,,0.00026399991475,-34
,,,0.00026499989326,-32
,,,0.00026599990088,-28
,,,0.00026699990849,-26
,,,0.0002679999161,-24
,,,0.00026899989462,-20
,,,0.00026999990223,-18
,,,0.00027099990984,-16
,,,0.00027199991746,-14
,,,0.00027299989597,-12
,,,0.00027399990358,-8
,,,0.0002749999112,-6
,,,0.00027599991881,-2
,,,0.00027699989732,-2
,,,0.00027799990494,2
,,,0.00027899991255,6
,,,0.00027999992017,8
,,,0.00028099989868,10
,,,0.00028199990629,12
,,,0.00028299991391,14
,,,0.00028399992152,16
,,,0.00028499990003,20
,,,0.00028599990765,24
,,,0.00028699991526,26
,,,0.00028799989377,28
,,,0.00028899990139,30
,,,0.000289999909,34
,,,0.00029099991661,36
,,,0.00029199989513,38
,,,0.00029299990274,42
,,,0.00029399991035,46
,,,0.00029499991797,48
,,,0.00029599989648,50
,,,0.00029699990409,52
,,,0.00029799991171,56
,,,0.00029899991932,58
,,,0.00029999989783,62
,,,0.00030099990545,64
,,,0.00030199991306,68
,,,0.00030299992068,70
,,,0.00030399989919,72
,,,0.0003049999068,76
,,,0.00030599991442,78
,,,0.00030699992203,80
,,,0.00030799990054,84
,,,0.00030899990816,86
,,,0.00030999991577,90
,,,0.00031099989428,92
,,,0.0003119999019,96
,,,0.00031299990951,98
,,,0.00031399991713,102
,,,0.00031499989564,102
,,,0.00031599990325,106
,,,0.00031699991086,108
,,,0.00031799991848,110
,,,0.00031899989699,112
,,,0.0003199999046,112
,,,0.00032099991222,112
,,,0.00032199991983,114
,,,0.00032299989834,114
,,,0.00032399990596,114
,,,0.00032499991357,116
,,,0.00032599992119,116
,,,0.0003269998997,116
,,,0.00032799990731,116
,,,0.00032899991493,118
,,,0.00032999989344,118
,,,0.00033099990105,118
,,,0.00033199990867,118
,,,0.00033299991628,118
,,,0.00033399989479,118
,,,0.00033499990241,118
,,,0.00033599991002,118
,,,0.00033699991764,118
,,,0.00033799989615,118
,,,0.00033899990376,118
,,,0.00033999991138,116
,,,0.00034099991899,116
,,,0.0003419998975,116
,,,0.00034299990511,116
,,,0.00034399991273,116
,,,0.00034499992034,116
,,,0.00034599989885,114
,,,0.00034699990647,114
,,,0.00034799991408,114
,,,0.0003489999217,114
,,,0.00034999990021,112
,,,0.00035099990782,112
,,,0.00035199991544,112
,,,0.00035299989395,110
,,,0.00035399990156,110
,,,0.00035499990918,110
,,,0.00035599991679,110
,,,0.0003569998953,108
,,,0.00035799990292,108
,,,0.00035899991053,108
,,,0.00035999991815,106
,,,0.00036099989666,106
,,,0.00036199990427,104
,,,0.00036299991189,104
,,,0.0003639999195,104
,,,0.00036499989801,102
,,,0.00036599990563,102
,,,0.00036699991324,102
,,,0.00036799992085,100
,,,0.00036899989937,100
,,,0.00036999990698,98
,,,0.00037099991459,98
,,,0.0003719998931,96
,,,0.00037299990072,94
,,,0.00037399990833,92
,,,0.00037499991595,90
,,,0.00037599989446,90
,,,0.00037699990207,88
,,,0.00037799990969,86
,,,0.0003789999173,84
,,,0.00037999989581,82
,,,0.00038099990343,80
,,,0.00038199991104,78
,,,0.00038299991866,76
,,,0.00038399989717,76
,,,0.00038499990478,72
,,,0.0003859999124,70
,,,0.00038699992001,70
,,,0.00038799989852,66
,,,0.00038899990614,66
,,,0.00038999991375,62
,,,0.00039099992136,62
,,,0.00039199989988,58
,,,0.00039299990749,56
,,,0.0003939999151,54
,,,0.00039499989362,52
,,,0.00039599990123,50
,,,0.00039699990884,48
,,,0.00039799991646,46
,,,0.00039899989497,42
,,,0.00039999990258,42
,,,0.0004009999102,38
,,,0.00040199991781,36
,,,0.00040299989632,34
,,,0.000403999903938,32
,,,0.000404999911552,30
,,,0.000405999919167,28
,,,0.000406999897677,26
,,,0.000407999905292,24
,,,0.000408999912906,22
,,,0.000409999920521,20
,,,0.000410999899032,16
,,,0.000411999906646,14
,,,0.000412999914261,12
,,,0.000413999892771,10
,,,0.000414999900386,8
,,,0.000415999908,6
,,,0.000416999915615,2
,,,0.000417999894125,0
,,,0.00041899990174,-2
,,,0.000419999909354,-4
,,,0.000420999916969,-6
,,,0.00042199989548,-8
,,,0.000422999903094,-12
,,,0.000423999910709,-12
,,,0.000424999918323,-16
,,,0.000425999896834,-18
,,,0.000426999904448,-20
,,,0.000427999912063,-22
,,,0.000428999919677,-26
,,,0.000429999898188,-28
,,,0.000430999905802,-30
,,,0.000431999913417,-32
,,,0.000432999921031,-34
,,,0.000433999899542,-36
,,,0.000434999907156,-40
,,,0.000435999914771,-42
,,,0.000436999893282,-46
,,,0.000437999900896,-48
,,,0.000438999908511,-50
,,,0.000439999916125,-52
,,,0.000440999894636,-56
,,,0.00044199990225,-58
,,,0.000442999909865,-60
,,,0.000443999917479,-64
,,,0.00044499989599,-64
,,,0.000445999903604,-68
,,,0.000446999911219,-70
,,,0.000447999918833,-72
,,,0.000448999897344,-74
,,,0.000449999904959,-78
,,,0.000450999912573,-80
,,,0.000451999920188,-82
,,,0.000452999898698,-86
,,,0.000453999906313,-88
,,,0.000454999913927,-90
,,,0.000455999921542,-94
,,,0.000456999900052,-96
,,,0.000457999907667,-98
,,,0.000458999915281,-100
,,,0.000459999893792,-102
,,,0.000460999901406,-106
,,,0.000461999909021,-108
,,,0.000462999916635,-110
,,,0.000463999895146,-112
,,,0.000464999902761,-114
,,,0.000465999910375,-116
,,,0.00046699991799,-118
,,,0.0004679998965,-120
,,,0.000468999904115,-122
,,,0.000469999911729,-126
,,,0.000470999919344,-126
,,,0.000471999897854,-128
,,,0.000472999905469,-130
,,,0.000473999913083,-130
,,,0.000474999920698,-130
,,,0.000475999899209,-130
,,,0.000476999906823,-132
,,,0.000477999914438,-132
,,,0.000478999892948,-132
,,,0.000479999900563,-134
,,,0.000480999908177,-132
,,,0.000481999915792,-132
,,,0.000482999894302,-134
,,,0.000483999901917,-134
,,,0.000484999909531,-134
,,,0.000485999917146,-134
,,,0.000486999895656,-134
,,,0.000487999903271,-132
,,,0.000488999881782,-132
,,,0.000489999889396,-132
,,,0.000490999897011,-132
,,,0.000491999904625,-132
,,,0.00049299991224,-132
,,,0.000493999919854,-132
,,,0.000494999927469,-130
,,,0.000495999935083,-130
,,,0.00049699988449,-130
,,,0.000497999892104,-128
,,,0.000498999899719,-128
,,,0.000499999907333,-128
,,,0.000500999914948,-128
,,,0.000501999922562,-126
,,,0.000502999930177,-126
,,,0.000503999879584,-124
,,,0.000504999887198,-124
,,,0.000505999894813,-122
,,,0.000506999902427,-122
,,,0.000507999910042,-120
,,,0.000508999917656,-118
,,,0.000509999925271,-116
,,,0.000510999932885,-114
,,,0.000511999882292,-112
,,,0.000512999889906,-112
,,,0.000513999897521,-110
,,,0.000514999905135,-108
,,,0.00051599991275,-106
,,,0.000516999920364,-104
,,,0.000517999927979,-100
,,,0.000518999935593,-100
,,,0.000519999885,-96
,,,0.000520999892615,-94
,,,0.000521999900229,-92
,,,0.000522999907844,-90
,,,0.000523999915458,-88
,,,0.000524999923073,-84
,,,0.000525999930687,-82
,,,0.000526999880094,-80
,,,0.000527999887709,-76
,,,0.000528999895323,-74
,,,0.000529999902938,-72
,,,0.000530999910552,-68
,,,0.000531999918167,-66
,,,0.000532999925781,-64
,,,0.000533999933396,-62
,,,0.000534999882802,-58
,,,0.000535999890417,-56
,,,0.000536999898031,-54
,,,0.000537999905646,-50
,,,0.00053899991326,-48
,,,0.000539999920875,-46
,,,0.000540999928489,-44
,,,0.000541999936104,-40
,,,0.000542999885511,-38
,,,0.000543999893125,-34
,,,0.00054499990074,-32
,,,0.000545999908354,-28
,,,0.000546999915969,-28
,,,0.000547999923583,-24
,,,0.000548999931198,-22
,,,0.000549999880604,-20
,,,0.000550999888219,-18
,,,0.000551999895833,-14
,,,0.000552999903448,-10
,,,0.000553999911062,-10
,,,0.000554999918677,-6
,,,0.000555999926291,-4
,,,0.000556999933906,0
,,,0.000557999883313,4
,,,0.000558999890927,4
,,,0.000559999898542,8
,,,0.000560999906156,10
,,,0.000561999913771,10
,,,0.000562999921385,14
,,,0.000563999929,16
,,,0.000564999878407,18
,,,0.000565999886021,22
,,,0.000566999893636,24
,,,0.00056799990125,28
,,,0.000568999908864,30
,,,0.000569999916479,32
,,,0.000570999924093,36
,,,0.000571999931708,38
,,,0.000572999881115,42
,,,0.000573999888729,44
,,,0.000574999896344,48
,,,0.000575999903958,50
,,,0.000576999911573,52
,,,0.000577999919187,56
,,,0.000578999926802,58
,,,0.000579999934416,62
,,,0.000580999883823,64
,,,0.000581999891438,66
,,,0.000582999899052,70
,,,0.000583999906667,72
,,,0.000584999914281,74
,,,0.000585999921896,78
,,,0.00058699992951,80
,,,0.000587999878917,84
,,,0.000588999886531,88
,,,0.000589999894146,90
,,,0.00059099990176,92
,,,0.000591999909375,94
,,,0.000592999916989,98
,,,0.000593999924604,100
,,,0.000594999932218,104
,,,0.000595999881625,106
,,,0.00059699988924,108
,,,0.000597999896854,110
,,,0.000598999904469,112
,,,0.000599999912083,112
,,,0.000600999919698,114
,,,0.000601999927312,114
,,,0.000602999934927,114
,,,0.000603999884333,114
,,,0.000604999891948,116
,,,0.000605999899562,116
,,,0.000606999907177,116
,,,0.000607999914791,118
,,,0.000608999922406,116
,,,0.00060999993002,118
,,,0.000610999879427,118
,,,0.000611999887042,118
,,,0.000612999894656,118
,,,0.000613999902271,118
,,,0.000614999909885,118
,,,0.0006159999175,118
,,,0.000616999925114,118
,,,0.000617999932729,118
,,,0.000618999882136,118
,,,0.00061999988975,118
,,,0.000620999897365,116
,,,0.000621999904979,116
,,,0.000622999912594,116
,,,0.000623999920208,116
,,,0.000624999927823,116
,,,0.000625999935437,114
,,,0.000626999884844,114
,,,0.000627999892458,114
,,,0.000628999900073,114
,,,0.000629999907687,112
,,,0.000630999915302,112
,,,0.000631999922916,112
,,,0.000632999930531,110
,,,0.000633999879938,110
,,,0.000634999887552,110
,,,0.000635999895167,110
,,,0.000636999902781,108
,,,0.000637999910396,108
,,,0.00063899991801,106
,,,0.000639999925625,106
,,,0.000640999933239,106
,,,0.000641999882646,106
,,,0.00064299989026,104
,,,0.000643999897875,104
,,,0.000644999905489,104
,,,0.000645999913104,102
,,,0.000646999920718,102
,,,0.000647999928333,100
,,,0.00064899987774,100
,,,0.000649999885354,100
,,,0.000650999892969,98
,,,0.000651999900583,96
,,,0.000652999908198,94
,,,0.000653999915812,92
,,,0.000654999923427,92
,,,0.000655999931041,90
,,,0.000656999880448,88
,,,0.000657999888062,86
,,,0.000658999895677,84
,,,0.000659999903291,82
,,,0.000660999910906,82
,,,0.00066199991852,78
,,,0.000662999926135,78
,,,0.000663999933749,74
,,,0.000664999883156,74
,,,0.000665999890771,70
,,,0.000666999898385,70
,,,0.000667999906,66
,,,0.000668999913614,66
,,,0.000669999921229,62
,,,0.000670999928843,60
,,,0.00067199987825,58
,,,0.000672999885865,56
,,,0.000673999893479,54
,,,0.000674999901094,52
,,,0.000675999908708,50
,,,0.000676999916323,48
,,,0.000677999923937,46
,,,0.000678999931552,42
,,,0.000679999880958,40
,,,0.000680999888573,40
,,,0.000681999896187,36
,,,0.000682999903802,34
,,,0.000683999911416,32
,,,0.000684999919031,30
,,,0.000685999926645,28
,,,0.00068699993426,26
,,,0.000687999883667,24
,,,0.000688999891281,22
,,,0.000689999898896,20
,,,0.00069099990651,16
,,,0.000691999914125,14
,,,0.000692999921739,12
,,,0.000693999929354,10
,,,0.00069499987876,8
,,,0.000695999886375,6
,,,0.000696999893989,4
,,,0.000697999901604,0
,,,0.000698999909218,-2
,,,0.000699999916833,-4
,,,0.000700999924447,-6
,,,0.000701999932062,-8
,,,0.000702999881469,-12
,,,0.000703999889083,-12
,,,0.000704999896698,-14
,,,0.000705999904312,-16
,,,0.000706999911927,-20
,,,0.000707999919541,-22
,,,0.000708999927156,-24
,,,0.00070999993477,-26
,,,0.000710999884177,-30
,,,0.000711999891791,-32
,,,0.000712999899406,-34
,,,0.00071399990702,-36
,,,0.000714999914635,-40
,,,0.000715999922249,-42
