Record Length,2500,Points,Tiempo,Voltaje
,,,-0.000942000071518,-92
,,,-0.000941000063904,-94
,,,-0.000940000114497,-96
,,,-0.000939000106882,-98
,,,-0.000938000099268,-102
,,,-0.000937000091653,-102
,,,-0.000936000084039,-106
,,,-0.000935000076424,-108
,,,-0.00093400006881,-108
,,,-0.000933000061195,-112
,,,-0.000932000111789,-112
,,,-0.000931000104174,-114
,,,-0.00093000009656,-118
,,,-0.000929000088945,-118
,,,-0.000928000081331,-120
,,,-0.000927000073716,-120
,,,-0.000926000066102,-122
,,,-0.000925000116695,-124
,,,-0.00092400010908,-126
,,,-0.000923000101466,-126
,,,-0.000922000093851,-126
,,,-0.000921000086237,-128
,,,-0.000920000078622,-128
,,,-0.000919000071008,-128
,,,-0.000918000063393,-128
,,,-0.000917000113986,-130
,,,-0.000916000106372,-128
,,,-0.000915000098757,-128
,,,-0.000914000091143,-130
,,,-0.000913000083528,-128
,,,-0.000912000075914,-128
,,,-0.000911000068299,-128
,,,-0.000910000060685,-126
,,,-0.000909000111278,-126
,,,-0.000908000103664,-124
,,,-0.000907000096049,-124
,,,-0.000906000088435,-124
,,,-0.00090500008082,-122
,,,-0.000904000073206,-122
,,,-0.000903000065591,-120
,,,-0.000902000116184,-118
,,,-0.00090100010857,-118
,,,-0.000900000100955,-118
,,,-0.000899000093341,-116
,,,-0.000898000085726,-116
,,,-0.000897000078112,-114
,,,-0.000896000070497,-112
,,,-0.000895000062883,-110
,,,-0.000894000113476,-110
,,,-0.000893000105862,-108
,,,-0.000892000098247,-106
,,,-0.000891000090633,-104
,,,-0.000890000083018,-104
,,,-0.000889000075404,-102
,,,-0.000888000067789,-100
,,,-0.000887000118382,-98
,,,-0.000886000110768,-98
,,,-0.000885000103153,-94
,,,-0.000884000095539,-94
,,,-0.000883000087924,-90
,,,-0.00088200008031,-88
,,,-0.000881000072695,-86
,,,-0.000880000065081,-84
,,,-0.000879000115674,-84
,,,-0.000878000108059,-80
,,,-0.000877000100445,-78
,,,-0.000876000092831,-76
,,,-0.000875000085216,-74
,,,-0.000874000077602,-72
,,,-0.000873000069987,-68
,,,-0.000872000062373,-66
,,,-0.000871000112966,-64
,,,-0.000870000105351,-62
,,,-0.000869000097737,-58
,,,-0.000868000090122,-56
,,,-0.000867000082508,-54
,,,-0.000866000074893,-52
,,,-0.000865000067279,-50
,,,-0.000864000117872,-46
,,,-0.000863000110257,-44
,,,-0.000862000102643,-42
,,,-0.000861000095028,-40
,,,-0.000860000087414,-38
,,,-0.000859000079799,-36
,,,-0.000858000072185,-32
,,,-0.00085700006457,-30
,,,-0.000856000115164,-26
,,,-0.000855000107549,-24
,,,-0.000854000099935,-22
,,,-0.00085300009232,-20
,,,-0.000852000084706,-18
,,,-0.000851000077091,-14
,,,-0.000850000069477,-12
,,,-0.000849000061862,-10
,,,-0.000848000112455,-8
,,,-0.000847000104841,-6
,,,-0.000846000097226,-2
,,,-0.000845000089612,0
,,,-0.000844000081997,2
,,,-0.000843000074383,4
,,,-0.000842000066768,6
,,,-0.000841000117362,8
,,,-0.000840000109747,12
,,,-0.000839000102133,14
,,,-0.000838000094518,16
,,,-0.000837000086904,18
,,,-0.000836000079289,20
,,,-0.000835000071675,24
,,,-0.00083400006406,26
,,,-0.000833000114653,28
,,,-0.000832000107039,32
,,,-0.000831000099424,34
,,,-0.00083000009181,36
,,,-0.000829000084195,36
,,,-0.000828000076581,40
,,,-0.000827000068966,42
,,,-0.000826000061352,46
,,,-0.000825000111945,48
,,,-0.00082400010433,50
,,,-0.000823000096716,52
,,,-0.000822000089101,56
,,,-0.000821000081487,58
,,,-0.000820000073873,60
,,,-0.000819000066258,64
,,,-0.000818000116851,66
,,,-0.000817000109237,70
,,,-0.000816000101622,72
,,,-0.000815000094008,74
,,,-0.000814000086393,76
,,,-0.000813000078779,78
,,,-0.000812000071164,82
,,,-0.00081100006355,84
,,,-0.000810000114143,88
,,,-0.000809000106528,90
,,,-0.000808000098914,94
,,,-0.000807000091299,96
,,,-0.000806000083685,98
,,,-0.00080500007607,100
,,,-0.000804000068456,102
,,,-0.000803000060841,106
,,,-0.000802000111435,108
,,,-0.00080100010382,110
,,,-0.000800000096206,112
,,,-0.000799000088591,114
,,,-0.000798000080977,116
,,,-0.000797000073362,116
,,,-0.000796000065748,118
,,,-0.000795000116341,120
,,,-0.000794000108726,122
,,,-0.000793000101112,122
,,,-0.000792000093497,122
,,,-0.000791000085883,122
,,,-0.000790000078268,124
,,,-0.000789000070654,124
,,,-0.000788000063039,124
,,,-0.000787000113633,124
,,,-0.000786000106018,124
,,,-0.000785000098404,124
,,,-0.000784000090789,124
,,,-0.000783000083175,124
,,,-0.00078200007556,122
,,,-0.000781000067946,122
,,,-0.000780000118539,122
,,,-0.000779000110924,120
,,,-0.00077800010331,120
,,,-0.000777000095695,118
,,,-0.000776000088081,120
,,,-0.000775000080466,118
,,,-0.000774000072852,118
,,,-0.000773000065237,116
,,,-0.00077200011583,114
,,,-0.000771000108216,114
,,,-0.000770000100601,112
,,,-0.000769000092987,112
,,,-0.000768000085372,110
,,,-0.000767000077758,110
,,,-0.000766000070143,108
,,,-0.000765000062529,106
,,,-0.000764000113122,104
,,,-0.000763000105508,104
,,,-0.000762000097893,104
,,,-0.000761000090279,102
,,,-0.000760000082664,100
,,,-0.00075900007505,98
,,,-0.000758000067435,98
,,,-0.000757000118028,96
,,,-0.000756000110414,96
,,,-0.000755000102799,94
,,,-0.000754000095185,94
,,,-0.00075300008757,92
,,,-0.000752000079956,90
,,,-0.000751000072341,90
,,,-0.000750000064727,88
,,,-0.00074900011532,86
,,,-0.000748000107706,84
,,,-0.000747000100091,84
,,,-0.000746000092477,82
,,,-0.000745000084862,80
,,,-0.000744000077248,78
,,,-0.000743000069633,76
,,,-0.000742000062019,76
,,,-0.000741000112612,74
,,,-0.000740000104997,72
,,,-0.000739000097383,70
,,,-0.000738000089768,70
,,,-0.000737000082154,66
,,,-0.000736000074539,64
,,,-0.000735000066925,64
,,,-0.000734000117518,60
,,,-0.000733000109904,58
,,,-0.000732000102289,56
,,,-0.000731000094675,56
,,,-0.00073000008706,52
,,,-0.000729000079446,52
,,,-0.000728000071831,50
,,,-0.000727000064217,48
,,,-0.00072600011481,46
,,,-0.000725000107195,44
,,,-0.000724000099581,42
,,,-0.000723000091966,38
,,,-0.000722000084352,38
,,,-0.000721000076737,36
,,,-0.000720000069123,34
,,,-0.000719000061508,30
,,,-0.000718000112101,28
,,,-0.000717000104487,28
,,,-0.000716000096872,26
,,,-0.000715000089258,22
,,,-0.000714000081643,20
,,,-0.000713000074029,18
,,,-0.000712000066414,18
,,,-0.000711000117008,16
,,,-0.000710000109393,12
,,,-0.000709000101779,10
,,,-0.000708000094164,8
,,,-0.00070700008655,6
,,,-0.000706000078935,4
,,,-0.000705000071321,2
,,,-0.000704000063706,0
,,,-0.000703000114299,-2
,,,-0.000702000106685,-4
,,,-0.00070100009907,-6
,,,-0.000700000091456,-8
,,,-0.000699000083841,-10
,,,-0.000698000076227,-12
,,,-0.000697000068612,-14
,,,-0.000696000060998,-16
,,,-0.000695000111591,-18
,,,-0.000694000103977,-20
,,,-0.000693000096362,-22
,,,-0.000692000088748,-26
,,,-0.000691000081133,-26
,,,-0.000690000073519,-30
,,,-0.000689000065904,-32
,,,-0.000688000116497,-34
,,,-0.000687000108883,-36
,,,-0.000686000101268,-38
,,,-0.000685000093654,-40
,,,-0.000684000086039,-42
,,,-0.000683000078425,-44
,,,-0.00068200007081,-46
,,,-0.000681000063196,-50
,,,-0.000680000113789,-52
,,,-0.000679000106174,-54
,,,-0.00067800009856,-56
,,,-0.000677000090946,-58
,,,-0.000676000083331,-60
,,,-0.000675000075717,-62
,,,-0.000674000068102,-66
,,,-0.000673000118695,-68
,,,-0.000672000111081,-70
,,,-0.000671000103466,-72
,,,-0.000670000095852,-74
,,,-0.000669000088237,-78
,,,-0.000668000080623,-80
,,,-0.000667000073008,-82
,,,-0.000666000065394,-84
,,,-0.000665000115987,-86
,,,-0.000664000108372,-88
,,,-0.000663000100758,-90
,,,-0.000662000093143,-92
,,,-0.000661000085529,-96
,,,-0.000660000077914,-98
,,,-0.0006590000703,-100
,,,-0.000658000062685,-100
,,,-0.000657000113279,-104
,,,-0.000656000105664,-106
,,,-0.00065500009805,-108
,,,-0.000654000090435,-110
,,,-0.000653000082821,-112
,,,-0.000652000075206,-114
,,,-0.000651000067592,-116
,,,-0.000650000118185,-118
,,,-0.00064900011057,-118
,,,-0.000648000102956,-120
,,,-0.000647000095341,-122
,,,-0.000646000087727,-124
,,,-0.000645000080112,-124
,,,-0.000644000072498,-126
,,,-0.000643000064883,-126
,,,-0.000642000115477,-126
,,,-0.000641000107862,-128
,,,-0.000640000100248,-128
,,,-0.000639000092633,-128
,,,-0.000638000085019,-130
,,,-0.000637000077404,-130
,,,-0.00063600006979,-128
,,,-0.000635000062175,-128
,,,-0.000634000112768,-128
,,,-0.000633000105154,-128
,,,-0.000632000097539,-126
,,,-0.000631000089925,-126
,,,-0.00063000008231,-126
,,,-0.000629000074696,-126
,,,-0.000628000067081,-124
,,,-0.000627000117674,-124
,,,-0.00062600011006,-122
,,,-0.000625000102445,-124
,,,-0.000624000094831,-120
,,,-0.000623000087216,-120
,,,-0.000622000079602,-118
,,,-0.000621000071988,-118
,,,-0.000620000064373,-116
,,,-0.000619000114966,-116
,,,-0.000618000107352,-116
,,,-0.000617000099737,-112
,,,-0.000616000092123,-112
,,,-0.000615000084508,-110
,,,-0.000614000076894,-110
,,,-0.000613000069279,-108
,,,-0.000612000061665,-106
,,,-0.000611000112258,-104
,,,-0.000610000104643,-104
,,,-0.000609000097029,-102
,,,-0.000608000089414,-100
,,,-0.0006070000818,-98
,,,-0.000606000074185,-96
,,,-0.000605000066571,-94
,,,-0.000604000117164,-92
,,,-0.00060300010955,-90
,,,-0.000602000101935,-88
,,,-0.000601000094321,-86
,,,-0.000600000086706,-84
,,,-0.000599000079092,-82
,,,-0.000598000071477,-78
,,,-0.000597000063863,-78
,,,-0.000596000114456,-76
,,,-0.000595000106841,-74
,,,-0.000594000099227,-70
,,,-0.000593000091612,-68
,,,-0.000592000083998,-66
,,,-0.000591000076383,-62
,,,-0.000590000068769,-60
,,,-0.000589000061154,-58
,,,-0.000588000111748,-56
,,,-0.000587000104133,-54
,,,-0.000586000096519,-50
,,,-0.000585000088904,-48
,,,-0.00058400008129,-46
,,,-0.000583000073675,-44
,,,-0.000582000066061,-40
,,,-0.000581000116654,-40
,,,-0.000580000109039,-36
,,,-0.000579000101425,-34
,,,-0.00057800009381,-30
,,,-0.000577000086196,-30
,,,-0.000576000078581,-26
,,,-0.000575000070967,-24
,,,-0.000574000063352,-22
,,,-0.000573000113945,-20
,,,-0.000572000106331,-16
,,,-0.000571000098716,-14
,,,-0.000570000091102,-10
,,,-0.000569000083487,-10
,,,-0.000568000075873,-6
,,,-0.000567000068258,-4
,,,-0.000566000118852,-2
,,,-0.000565000111237,0
,,,-0.000564000103623,2
,,,-0.000563000096008,4
,,,-0.000562000088394,8
,,,-0.000561000080779,10
,,,-0.000560000073165,12
,,,-0.00055900006555,14
,,,-0.000558000116143,18
,,,-0.000557000108529,18
,,,-0.000556000100914,20
,,,-0.0005550000933,24
,,,-0.000554000085685,26
,,,-0.000553000078071,30
,,,-0.000552000070456,32
,,,-0.000551000062842,34
,,,-0.000550000113435,36
,,,-0.000549000105821,38
,,,-0.000548000098206,42
,,,-0.000547000090592,44
,,,-0.000546000082977,46
,,,-0.000545000075363,50
,,,-0.000544000067748,52
,,,-0.000543000118341,54
,,,-0.000542000110727,56
,,,-0.000541000103112,60
,,,-0.000540000095498,62
,,,-0.000539000087883,64
,,,-0.000538000080269,66
,,,-0.000537000072654,70
,,,-0.00053600006504,72
,,,-0.000535000115633,76
,,,-0.000534000108019,78
,,,-0.000533000100404,80
,,,-0.00053200009279,82
,,,-0.000531000085175,86
,,,-0.000530000077561,88
,,,-0.000529000069946,90
,,,-0.000528000062332,94
,,,-0.000527000112925,96
,,,-0.00052600010531,98
,,,-0.000525000097696,100
,,,-0.000524000090081,104
,,,-0.000523000082467,106
,,,-0.000522000074852,108
,,,-0.000521000067238,112
,,,-0.000520000117831,114
,,,-0.000519000110216,116
,,,-0.000518000102602,116
,,,-0.000517000094987,118
,,,-0.000516000087373,118
,,,-0.000515000079758,120
,,,-0.000514000072144,122
,,,-0.000513000064529,122
,,,-0.000512000115123,122
,,,-0.000511000107508,124
,,,-0.000510000099894,124
,,,-0.000509000092279,124
,,,-0.000508000084665,124
,,,-0.00050700007705,124
,,,-0.000506000069436,124
,,,-0.000505000061821,124
,,,-0.000504000112414,124
,,,-0.0005030001048,124
,,,-0.000502000097185,122
,,,-0.000501000089571,122
,,,-0.000500000081956,122
,,,-0.000499000074342,122
,,,-0.000498000066727,120
,,,-0.000497000117321,120
,,,-0.000496000109706,118
,,,-0.000495000102092,118
,,,-0.000494000094477,116
,,,-0.000493000086863,116
,,,-0.000492000079248,114
,,,-0.000491000071634,114
,,,-0.000490000064019,112
,,,-0.000489000114612,112
,,,-0.000488000077894,110
,,,-0.000487000099383,110
,,,-0.000486000091769,108
,,,-0.000485000084154,106
,,,-0.00048400007654,106
,,,-0.000483000098029,104
,,,-0.000482000090415,102
,,,-0.0004810000828,102
,,,-0.00048000010429,100
,,,-0.000479000096675,98
,,,-0.000478000089061,98
,,,-0.000477000081446,98
,,,-0.000476000102935,94
,,,-0.000475000095321,94
,,,-0.000474000087706,92
,,,-0.000473000080092,92
,,,-0.000472000101581,90
,,,-0.000471000093967,88
,,,-0.000470000086352,88
,,,-0.000469000078738,86
,,,-0.000468000100227,84
,,,-0.000467000092613,82
,,,-0.000466000084998,82
,,,-0.000465000077384,80
,,,-0.000464000098873,78
,,,-0.000463000091258,76
,,,-0.000462000083644,74
,,,-0.000461000076029,74
,,,-0.000460000097519,72
,,,-0.000459000089904,70
,,,-0.00045800008229,68
,,,-0.000457000103779,66
,,,-0.000456000096165,64
,,,-0.00045500008855,62
,,,-0.000454000080936,60
,,,-0.000453000102425,58
,,,-0.000452000094811,56
,,,-0.000451000087196,54
,,,-0.000450000079582,52
,,,-0.000449000101071,50
,,,-0.000448000093456,48
,,,-0.000447000085842,48
,,,-0.000446000078227,44
,,,-0.000445000099717,42
,,,-0.000444000092102,40
,,,-0.000443000084488,38
,,,-0.000442000076873,36
,,,-0.000441000098363,34
,,,-0.000440000090748,32
,,,-0.000439000083134,32
,,,-0.000438000104623,28
,,,-0.000437000097008,26
,,,-0.000436000089394,24
,,,-0.000435000081779,22
,,,-0.000434000103269,20
,,,-0.000433000095654,18
,,,-0.00043200008804,16
,,,-0.000431000080425,14
,,,-0.000430000101915,12
,,,-0.0004290000943,10
,,,-0.000428000086686,8
,,,-0.000427000079071,6
,,,-0.00042600010056,4
,,,-0.000425000092946,2
,,,-0.000424000085331,0
,,,-0.000423000077717,-2
,,,-0.000422000099206,-4
,,,-0.000421000091592,-6
,,,-0.000420000083977,-8
,,,-0.000419000076363,-10
,,,-0.000418000097852,-14
,,,-0.000417000090238,-16
,,,-0.000416000082623,-18
,,,-0.000415000104113,-20
,,,-0.000414000096498,-22
,,,-0.000413000088884,-24
,,,-0.000412000081269,-26
,,,-0.000411000102758,-28
,,,-0.000410000095144,-30
,,,-0.000409000087529,-32
,,,-0.000408000079915,-34
,,,-0.000407000101404,-38
,,,-0.00040600009379,-40
,,,-0.000405000086175,-42
,,,-0.000404000078561,-44
,,,-0.00040300010005,-44
,,,-0.00040200009244,-48
,,,-0.00040100008482,-50
,,,-0.00040000007721,-52
,,,-0.0003990000987,-56
,,,-0.00039800009108,-58
,,,-0.00039700008347,-60
,,,-0.00039600010496,-62
,,,-0.00039500009734,-64
,,,-0.00039400008973,-66
,,,-0.00039300008211,-68
,,,-0.0003920001036,-72
,,,-0.00039100009599,-74
,,,-0.00039000008837,-76
,,,-0.00038900008076,-78
,,,-0.00038800010225,-80
,,,-0.00038700009463,-82
,,,-0.00038600008702,-86
,,,-0.0003850000794,-86
,,,-0.00038400010089,-90
,,,-0.00038300009328,-92
,,,-0.00038200008566,-94
,,,-0.00038100007805,-96
,,,-0.00038000009954,-98
,,,-0.00037900009193,-100
,,,-0.00037800008431,-102
,,,-0.0003770000767,-104
,,,-0.00037600009819,-106
,,,-0.00037500009057,-108
,,,-0.00037400008296,-110
,,,-0.00037300010445,-112
,,,-0.00037200009683,-114
,,,-0.00037100008922,-116
,,,-0.0003700000816,-118
,,,-0.00036900010309,-118
,,,-0.00036800009548,-122
,,,-0.00036700008786,-122
,,,-0.00036600008025,-124
,,,-0.00036500010174,-124
,,,-0.00036400009412,-126
,,,-0.00036300008651,-126
,,,-0.00036200007889,-126
,,,-0.00036100010038,-128
,,,-0.00036000009277,-128
,,,-0.00035900008515,-128
,,,-0.00035800007754,-130
,,,-0.00035700009903,-128
,,,-0.00035600009141,-128
,,,-0.0003550000838,-128
,,,-0.00035400007619,-128
,,,-0.00035300009768,-128
,,,-0.00035200009006,-128
,,,-0.00035100008245,-126
,,,-0.00035000010394,-126
,,,-0.00034900009632,-124
,,,-0.00034800008871,-124
,,,-0.00034700008109,-124
,,,-0.00034600010258,-122
,,,-0.00034500009497,-122
,,,-0.00034400008735,-120
,,,-0.00034300007974,-118
,,,-0.00034200010123,-118
,,,-0.00034100009361,-118
,,,-0.000340000086,-116
,,,-0.00033900007838,-116
,,,-0.00033800009987,-114
,,,-0.00033700009226,-112
,,,-0.00033600008464,-112
,,,-0.00033500007703,-110
,,,-0.00033400009852,-108
,,,-0.0003330000909,-108
,,,-0.00033200008329,-106
,,,-0.00033100010478,-104
,,,-0.00033000009716,-104
,,,-0.00032900008955,-102
,,,-0.00032800008194,-100
,,,-0.00032700010343,-98
,,,-0.00032600009581,-94
,,,-0.0003250000882,-92
,,,-0.00032400008058,-92
,,,-0.00032300010207,-90
,,,-0.00032200009446,-88
,,,-0.00032100008684,-86
,,,-0.00032000007923,-84
,,,-0.00031900010072,-82
,,,-0.0003180000931,-78
,,,-0.00031700008549,-76
,,,-0.00031600007787,-74
,,,-0.00031500009936,-72
,,,-0.00031400009175,-70
,,,-0.00031300008413,-66
,,,-0.00031200007652,-64
,,,-0.00031100009801,-62
,,,-0.00031000009039,-60
,,,-0.00030900008278,-56
,,,-0.00030800010427,-56
,,,-0.00030700009665,-52
,,,-0.00030600008904,-50
,,,-0.00030500008143,-46
,,,-0.00030400010291,-46
,,,-0.0003030000953,-42
,,,-0.00030200008769,-40
,,,-0.00030100008007,-38
,,,-0.00030000010156,-36
,,,-0.00029900009395,-34
,,,-0.00029800008633,-30
,,,-0.00029700007872,-28
,,,-0.00029600010021,-26
,,,-0.00029500009259,-24
,,,-0.00029400008498,-20
,,,-0.00029300007736,-18
,,,-0.00029200009885,-16
,,,-0.00029100009124,-14
,,,-0.00029000008362,-10
,,,-0.00028900010511,-8
,,,-0.0002880000975,-6
,,,-0.00028700008988,-4
,,,-0.00028600008227,-2
,,,-0.00028500010376,2
,,,-0.00028400009614,4
,,,-0.00028300008853,6
,,,-0.00028200008092,8
,,,-0.0002810001024,10
,,,-0.00028000009479,12
,,,-0.00027900008718,14
,,,-0.00027800007956,16
