Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.001045,32,,,,,-0.001045,64
,,,-0.001044,30,,,,,-0.001044,60
,,,-0.0010430001,28,,,,,-0.0010430001,60
,,,-0.0010420001,26,,,,,-0.0010420001,56
,,,-0.0010410001,24,,,,,-0.0010410001,54
,,,-0.0010400001,22,,,,,-0.0010400001,52
,,,-0.0010390001,22,,,,,-0.0010390001,50
,,,-0.0010380001,18,,,,,-0.0010380001,48
,,,-0.0010370001,18,,,,,-0.0010370001,46
,,,-0.0010360001,16,,,,,-0.0010360001,44
,,,-0.0010350001,14,,,,,-0.0010350001,42
,,,-0.0010340001,12,,,,,-0.0010340001,38
,,,-0.0010330001,10,,,,,-0.0010330001,36
,,,-0.0010320001,8,,,,,-0.0010320001,34
,,,-0.0010310001,6,,,,,-0.0010310001,32
,,,-0.00103,4,,,,,-0.00103,30
,,,-0.001029,2,,,,,-0.001029,28
,,,-0.0010280001,2,,,,,-0.0010280001,24
,,,-0.0010270001,0,,,,,-0.0010270001,22
,,,-0.0010260001,-2,,,,,-0.0010260001,20
,,,-0.0010250001,-4,,,,,-0.0010250001,18
,,,-0.0010240001,-6,,,,,-0.0010240001,16
,,,-0.0010230001,-8,,,,,-0.0010230001,12
,,,-0.0010220001,-10,,,,,-0.0010220001,10
,,,-0.0010210001,-12,,,,,-0.0010210001,8
,,,-0.0010200001,-14,,,,,-0.0010200001,6
,,,-0.0010190001,-14,,,,,-0.0010190001,4
,,,-0.0010180001,-18,,,,,-0.0010180001,0
,,,-0.0010170001,-20,,,,,-0.0010170001,-2
,,,-0.0010160001,-22,,,,,-0.0010160001,-6
,,,-0.001015,-22,,,,,-0.001015,-6
,,,-0.001014,-24,,,,,-0.001014,-10
,,,-0.0010130001,-28,,,,,-0.0010130001,-12
,,,-0.0010120001,-30,,,,,-0.0010120001,-14
,,,-0.0010110001,-30,,,,,-0.0010110001,-16
,,,-0.0010100001,-32,,,,,-0.0010100001,-18
,,,-0.0010090001,-34,,,,,-0.0010090001,-20
,,,-0.0010080001,-36,,,,,-0.0010080001,-24
,,,-0.0010070001,-38,,,,,-0.0010070001,-26
,,,-0.0010060001,-40,,,,,-0.0010060001,-28
,,,-0.0010050001,-42,,,,,-0.0010050001,-32
,,,-0.0010040001,-44,,,,,-0.0010040001,-34
,,,-0.0010030001,-46,,,,,-0.0010030001,-38
,,,-0.0010020001,-46,,,,,-0.0010020001,-42
,,,-0.0010010001,-48,,,,,-0.0010010001,-44
,,,-0.001,-52,,,,,-0.001,-46
,,,-0.000999000039883,-52,,,,,-0.000999000039883,-50
,,,-0.000998000032268,-56,,,,,-0.000998000032268,-52
,,,-0.000997000141069,-58,,,,,-0.000997000141069,-54
,,,-0.000996000133455,-58,,,,,-0.000996000133455,-58
,,,-0.00099500012584,-62,,,,,-0.00099500012584,-60
,,,-0.000994000118226,-62,,,,,-0.000994000118226,-64
,,,-0.000993000110611,-66,,,,,-0.000993000110611,-66
,,,-0.000992000102997,-68,,,,,-0.000992000102997,-68
,,,-0.000991000095382,-68,,,,,-0.000991000095382,-70
,,,-0.000990000087768,-72,,,,,-0.000990000087768,-74
,,,-0.000989000080153,-74,,,,,-0.000989000080153,-76
,,,-0.000988000072539,-76,,,,,-0.000988000072539,-80
,,,-0.000987000064924,-76,,,,,-0.000987000064924,-82
,,,-0.00098600005731,-78,,,,,-0.00098600005731,-86
,,,-0.000985000049695,-80,,,,,-0.000985000049695,-88
,,,-0.000984000042081,-82,,,,,-0.000984000042081,-90
,,,-0.000983000034466,-84,,,,,-0.000983000034466,-92
,,,-0.000982000143267,-86,,,,,-0.000982000143267,-96
,,,-0.000981000135653,-88,,,,,-0.000981000135653,-98
,,,-0.000980000128038,-90,,,,,-0.000980000128038,-102
,,,-0.000979000120424,-92,,,,,-0.000979000120424,-104
,,,-0.000978000112809,-94,,,,,-0.000978000112809,-106
,,,-0.000977000105195,-94,,,,,-0.000977000105195,-110
,,,-0.00097600009758,-96,,,,,-0.00097600009758,-112
,,,-0.000975000089966,-100,,,,,-0.000975000089966,-114
,,,-0.000974000082351,-100,,,,,-0.000974000082351,-116
,,,-0.000973000074737,-102,,,,,-0.000973000074737,-118
,,,-0.000972000067122,-104,,,,,-0.000972000067122,-120
,,,-0.000971000117715,-104,,,,,-0.000971000117715,-124
,,,-0.000970000110101,-106,,,,,-0.000970000110101,-128
,,,-0.000969000102486,-108,,,,,-0.000969000102486,-128
,,,-0.000968000094872,-110,,,,,-0.000968000094872,-130
,,,-0.000967000087257,-112,,,,,-0.000967000087257,-130
,,,-0.000966000079643,-112,,,,,-0.000966000079643,-130
,,,-0.000965000072028,-112,,,,,-0.000965000072028,-130
,,,-0.000964000064414,-114,,,,,-0.000964000064414,-132
,,,-0.000963000115007,-114,,,,,-0.000963000115007,-132
,,,-0.000962000107393,-116,,,,,-0.000962000107393,-132
,,,-0.000961000099778,-116,,,,,-0.000961000099778,-132
,,,-0.000960000092164,-116,,,,,-0.000960000092164,-134
,,,-0.000959000084549,-116,,,,,-0.000959000084549,-132
,,,-0.000958000076935,-118,,,,,-0.000958000076935,-132
,,,-0.00095700006932,-118,,,,,-0.00095700006932,-134
,,,-0.000956000061706,-118,,,,,-0.000956000061706,-132
,,,-0.000955000112299,-116,,,,,-0.000955000112299,-134
,,,-0.000954000104684,-116,,,,,-0.000954000104684,-134
,,,-0.00095300009707,-116,,,,,-0.00095300009707,-134
,,,-0.000952000089455,-116,,,,,-0.000952000089455,-134
,,,-0.000951000081841,-116,,,,,-0.000951000081841,-134
,,,-0.000950000074226,-116,,,,,-0.000950000074226,-132
,,,-0.000949000066612,-114,,,,,-0.000949000066612,-134
,,,-0.000948000117205,-114,,,,,-0.000948000117205,-132
,,,-0.000947000109591,-112,,,,,-0.000947000109591,-132
,,,-0.000946000101976,-112,,,,,-0.000946000101976,-132
,,,-0.000945000094362,-112,,,,,-0.000945000094362,-132
,,,-0.000944000086747,-110,,,,,-0.000944000086747,-132
,,,-0.000943000079133,-108,,,,,-0.000943000079133,-132
,,,-0.000942000071518,-108,,,,,-0.000942000071518,-132
,,,-0.000941000063904,-106,,,,,-0.000941000063904,-132
,,,-0.000940000114497,-106,,,,,-0.000940000114497,-130
,,,-0.000939000106882,-104,,,,,-0.000939000106882,-130
,,,-0.000938000099268,-104,,,,,-0.000938000099268,-130
,,,-0.000937000091653,-100,,,,,-0.000937000091653,-130
,,,-0.000936000084039,-100,,,,,-0.000936000084039,-130
,,,-0.000935000076424,-100,,,,,-0.000935000076424,-130
,,,-0.00093400006881,-96,,,,,-0.00093400006881,-130
,,,-0.000933000061195,-96,,,,,-0.000933000061195,-128
,,,-0.000932000111789,-94,,,,,-0.000932000111789,-128
,,,-0.000931000104174,-92,,,,,-0.000931000104174,-128
,,,-0.00093000009656,-92,,,,,-0.00093000009656,-126
,,,-0.000929000088945,-90,,,,,-0.000929000088945,-126
,,,-0.000928000081331,-88,,,,,-0.000928000081331,-126
,,,-0.000927000073716,-88,,,,,-0.000927000073716,-126
,,,-0.000926000066102,-86,,,,,-0.000926000066102,-126
,,,-0.000925000116695,-84,,,,,-0.000925000116695,-124
,,,-0.00092400010908,-82,,,,,-0.00092400010908,-124
,,,-0.000923000101466,-80,,,,,-0.000923000101466,-124
,,,-0.000922000093851,-80,,,,,-0.000922000093851,-122
,,,-0.000921000086237,-78,,,,,-0.000921000086237,-120
,,,-0.000920000078622,-76,,,,,-0.000920000078622,-118
,,,-0.000919000071008,-74,,,,,-0.000919000071008,-116
,,,-0.000918000063393,-72,,,,,-0.000918000063393,-114
,,,-0.000917000113986,-70,,,,,-0.000917000113986,-112
,,,-0.000916000106372,-68,,,,,-0.000916000106372,-110
,,,-0.000915000098757,-66,,,,,-0.000915000098757,-110
,,,-0.000914000091143,-64,,,,,-0.000914000091143,-108
,,,-0.000913000083528,-62,,,,,-0.000913000083528,-106
,,,-0.000912000075914,-60,,,,,-0.000912000075914,-104
,,,-0.000911000068299,-60,,,,,-0.000911000068299,-102
,,,-0.000910000060685,-58,,,,,-0.000910000060685,-100
,,,-0.000909000111278,-56,,,,,-0.000909000111278,-96
,,,-0.000908000103664,-54,,,,,-0.000908000103664,-94
,,,-0.000907000096049,-52,,,,,-0.000907000096049,-92
,,,-0.000906000088435,-48,,,,,-0.000906000088435,-90
,,,-0.00090500008082,-46,,,,,-0.00090500008082,-88
,,,-0.000904000073206,-46,,,,,-0.000904000073206,-86
,,,-0.000903000065591,-44,,,,,-0.000903000065591,-84
,,,-0.000902000116184,-42,,,,,-0.000902000116184,-80
,,,-0.00090100010857,-40,,,,,-0.00090100010857,-78
,,,-0.000900000100955,-38,,,,,-0.000900000100955,-74
,,,-0.000899000093341,-36,,,,,-0.000899000093341,-72
,,,-0.000898000085726,-34,,,,,-0.000898000085726,-70
,,,-0.000897000078112,-32,,,,,-0.000897000078112,-68
,,,-0.000896000070497,-30,,,,,-0.000896000070497,-64
,,,-0.000895000062883,-28,,,,,-0.000895000062883,-64
,,,-0.000894000113476,-26,,,,,-0.000894000113476,-60
,,,-0.000893000105862,-24,,,,,-0.000893000105862,-58
,,,-0.000892000098247,-22,,,,,-0.000892000098247,-56
,,,-0.000891000090633,-20,,,,,-0.000891000090633,-54
,,,-0.000890000083018,-18,,,,,-0.000890000083018,-50
,,,-0.000889000075404,-16,,,,,-0.000889000075404,-48
,,,-0.000888000067789,-14,,,,,-0.000888000067789,-46
,,,-0.000887000118382,-12,,,,,-0.000887000118382,-42
,,,-0.000886000110768,-10,,,,,-0.000886000110768,-40
,,,-0.000885000103153,-8,,,,,-0.000885000103153,-36
,,,-0.000884000095539,-6,,,,,-0.000884000095539,-34
,,,-0.000883000087924,-4,,,,,-0.000883000087924,-32
,,,-0.00088200008031,-2,,,,,-0.00088200008031,-28
,,,-0.000881000072695,0,,,,,-0.000881000072695,-26
,,,-0.000880000065081,2,,,,,-0.000880000065081,-24
,,,-0.000879000115674,4,,,,,-0.000879000115674,-22
,,,-0.000878000108059,6,,,,,-0.000878000108059,-18
,,,-0.000877000100445,8,,,,,-0.000877000100445,-16
,,,-0.000876000092831,10,,,,,-0.000876000092831,-14
,,,-0.000875000085216,12,,,,,-0.000875000085216,-10
,,,-0.000874000077602,16,,,,,-0.000874000077602,-8
,,,-0.000873000069987,16,,,,,-0.000873000069987,-4
,,,-0.000872000062373,20,,,,,-0.000872000062373,-2
,,,-0.000871000112966,20,,,,,-0.000871000112966,0
,,,-0.000870000105351,22,,,,,-0.000870000105351,4
,,,-0.000869000097737,24,,,,,-0.000869000097737,6
,,,-0.000868000090122,26,,,,,-0.000868000090122,8
,,,-0.000867000082508,30,,,,,-0.000867000082508,10
,,,-0.000866000074893,32,,,,,-0.000866000074893,12
,,,-0.000865000067279,32,,,,,-0.000865000067279,14
,,,-0.000864000117872,36,,,,,-0.000864000117872,16
,,,-0.000863000110257,38,,,,,-0.000863000110257,20
,,,-0.000862000102643,40,,,,,-0.000862000102643,24
,,,-0.000861000095028,42,,,,,-0.000861000095028,26
,,,-0.000860000087414,44,,,,,-0.000860000087414,30
,,,-0.000859000079799,46,,,,,-0.000859000079799,32
,,,-0.000858000072185,48,,,,,-0.000858000072185,36
,,,-0.00085700006457,50,,,,,-0.00085700006457,38
,,,-0.000856000115164,52,,,,,-0.000856000115164,40
,,,-0.000855000107549,54,,,,,-0.000855000107549,44
,,,-0.000854000099935,56,,,,,-0.000854000099935,48
,,,-0.00085300009232,58,,,,,-0.00085300009232,50
,,,-0.000852000084706,62,,,,,-0.000852000084706,52
,,,-0.000851000077091,64,,,,,-0.000851000077091,54
,,,-0.000850000069477,66,,,,,-0.000850000069477,58
,,,-0.000849000061862,68,,,,,-0.000849000061862,60
,,,-0.000848000112455,70,,,,,-0.000848000112455,64
,,,-0.000847000104841,72,,,,,-0.000847000104841,66
,,,-0.000846000097226,74,,,,,-0.000846000097226,70
,,,-0.000845000089612,76,,,,,-0.000845000089612,72
,,,-0.000844000081997,78,,,,,-0.000844000081997,76
,,,-0.000843000074383,80,,,,,-0.000843000074383,78
,,,-0.000842000066768,82,,,,,-0.000842000066768,82
,,,-0.000841000117362,84,,,,,-0.000841000117362,84
,,,-0.000840000109747,86,,,,,-0.000840000109747,86
,,,-0.000839000102133,90,,,,,-0.000839000102133,90
,,,-0.000838000094518,92,,,,,-0.000838000094518,92
,,,-0.000837000086904,94,,,,,-0.000837000086904,94
,,,-0.000836000079289,96,,,,,-0.000836000079289,98
,,,-0.000835000071675,96,,,,,-0.000835000071675,100
,,,-0.00083400006406,100,,,,,-0.00083400006406,104
,,,-0.000833000114653,100,,,,,-0.000833000114653,106
,,,-0.000832000107039,102,,,,,-0.000832000107039,108
,,,-0.000831000099424,104,,,,,-0.000831000099424,110
,,,-0.00083000009181,106,,,,,-0.00083000009181,110
,,,-0.000829000084195,108,,,,,-0.000829000084195,112
,,,-0.000828000076581,110,,,,,-0.000828000076581,110
,,,-0.000827000068966,110,,,,,-0.000827000068966,112
,,,-0.000826000061352,112,,,,,-0.000826000061352,110
,,,-0.000825000111945,112,,,,,-0.000825000111945,110
,,,-0.00082400010433,114,,,,,-0.00082400010433,110
,,,-0.000823000096716,114,,,,,-0.000823000096716,110
,,,-0.000822000089101,114,,,,,-0.000822000089101,112
,,,-0.000821000081487,116,,,,,-0.000821000081487,110
,,,-0.000820000073873,116,,,,,-0.000820000073873,112
,,,-0.000819000066258,116,,,,,-0.000819000066258,112
,,,-0.000818000116851,116,,,,,-0.000818000116851,112
,,,-0.000817000109237,116,,,,,-0.000817000109237,112
,,,-0.000816000101622,116,,,,,-0.000816000101622,112
,,,-0.000815000094008,116,,,,,-0.000815000094008,112
,,,-0.000814000086393,116,,,,,-0.000814000086393,114
,,,-0.000813000078779,116,,,,,-0.000813000078779,112
,,,-0.000812000071164,114,,,,,-0.000812000071164,112
,,,-0.00081100006355,114,,,,,-0.00081100006355,112
,,,-0.000810000114143,114,,,,,-0.000810000114143,112
,,,-0.000809000106528,114,,,,,-0.000809000106528,112
,,,-0.000808000098914,114,,,,,-0.000808000098914,112
,,,-0.000807000091299,112,,,,,-0.000807000091299,112
,,,-0.000806000083685,112,,,,,-0.000806000083685,112
,,,-0.00080500007607,110,,,,,-0.00080500007607,112
,,,-0.000804000068456,108,,,,,-0.000804000068456,112
,,,-0.000803000060841,108,,,,,-0.000803000060841,112
,,,-0.000802000111435,106,,,,,-0.000802000111435,110
,,,-0.00080100010382,106,,,,,-0.00080100010382,112
,,,-0.000800000096206,104,,,,,-0.000800000096206,110
,,,-0.000799000088591,104,,,,,-0.000799000088591,110
,,,-0.000798000080977,102,,,,,-0.000798000080977,110
,,,-0.000797000073362,100,,,,,-0.000797000073362,110
,,,-0.000796000065748,100,,,,,-0.000796000065748,110
,,,-0.000795000116341,98,,,,,-0.000795000116341,108
,,,-0.000794000108726,98,,,,,-0.000794000108726,110
,,,-0.000793000101112,96,,,,,-0.000793000101112,108
,,,-0.000792000093497,94,,,,,-0.000792000093497,108
,,,-0.000791000085883,92,,,,,-0.000791000085883,108
,,,-0.000790000078268,92,,,,,-0.000790000078268,108
,,,-0.000789000070654,90,,,,,-0.000789000070654,106
,,,-0.000788000063039,88,,,,,-0.000788000063039,106
,,,-0.000787000113633,86,,,,,-0.000787000113633,106
,,,-0.000786000106018,86,,,,,-0.000786000106018,106
,,,-0.000785000098404,84,,,,,-0.000785000098404,104
,,,-0.000784000090789,82,,,,,-0.000784000090789,104
,,,-0.000783000083175,80,,,,,-0.000783000083175,104
,,,-0.00078200007556,78,,,,,-0.00078200007556,104
,,,-0.000781000067946,78,,,,,-0.000781000067946,104
,,,-0.000780000118539,76,,,,,-0.000780000118539,102
,,,-0.000779000110924,74,,,,,-0.000779000110924,102
,,,-0.00077800010331,72,,,,,-0.00077800010331,102
,,,-0.000777000095695,70,,,,,-0.000777000095695,102
,,,-0.000776000088081,70,,,,,-0.000776000088081,100
,,,-0.000775000080466,68,,,,,-0.000775000080466,100
,,,-0.000774000072852,66,,,,,-0.000774000072852,98
,,,-0.000773000065237,64,,,,,-0.000773000065237,98
