Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.0011910001,-32,,,,,-0.0011910001,12
,,,-0.0011900001,-32,,,,,-0.0011900001,10
,,,-0.0011890001,-34,,,,,-0.0011890001,8
,,,-0.0011880001,-34,,,,,-0.0011880001,6
,,,-0.0011870001,-34,,,,,-0.0011870001,4
,,,-0.0011860001,-36,,,,,-0.0011860001,0
,,,-0.0011850001,-38,,,,,-0.0011850001,0
,,,-0.0011840001,-38,,,,,-0.0011840001,-4
,,,-0.001183,-40,,,,,-0.001183,-6
,,,-0.001182,-40,,,,,-0.001182,-8
,,,-0.0011810001,-40,,,,,-0.0011810001,-10
,,,-0.0011800001,-42,,,,,-0.0011800001,-12
,,,-0.0011790001,-42,,,,,-0.0011790001,-14
,,,-0.0011780001,-42,,,,,-0.0011780001,-16
,,,-0.0011770001,-42,,,,,-0.0011770001,-18
,,,-0.0011760001,-44,,,,,-0.0011760001,-20
,,,-0.0011750001,-46,,,,,-0.0011750001,-22
,,,-0.0011740001,-46,,,,,-0.0011740001,-26
,,,-0.0011730001,-48,,,,,-0.0011730001,-28
,,,-0.0011720001,-48,,,,,-0.0011720001,-32
,,,-0.0011710001,-48,,,,,-0.0011710001,-32
,,,-0.0011700001,-50,,,,,-0.0011700001,-36
,,,-0.0011690001,-50,,,,,-0.0011690001,-38
,,,-0.001168,-52,,,,,-0.001168,-42
,,,-0.001167,-52,,,,,-0.001167,-44
,,,-0.001166,-52,,,,,-0.001166,-46
,,,-0.0011650001,-54,,,,,-0.0011650001,-48
,,,-0.0011640001,-54,,,,,-0.0011640001,-50
,,,-0.0011630001,-56,,,,,-0.0011630001,-52
,,,-0.0011620001,-56,,,,,-0.0011620001,-56
,,,-0.0011610001,-56,,,,,-0.0011610001,-58
,,,-0.0011600001,-56,,,,,-0.0011600001,-62
,,,-0.0011590001,-58,,,,,-0.0011590001,-64
,,,-0.0011580001,-58,,,,,-0.0011580001,-66
,,,-0.0011570001,-58,,,,,-0.0011570001,-68
,,,-0.0011560001,-60,,,,,-0.0011560001,-70
,,,-0.0011550001,-60,,,,,-0.0011550001,-72
,,,-0.0011540001,-60,,,,,-0.0011540001,-74
,,,-0.001153,-62,,,,,-0.001153,-76
,,,-0.001152,-62,,,,,-0.001152,-80
,,,-0.001151,-62,,,,,-0.001151,-82
,,,-0.0011500001,-64,,,,,-0.0011500001,-84
,,,-0.0011490001,-64,,,,,-0.0011490001,-86
,,,-0.0011480001,-64,,,,,-0.0011480001,-88
,,,-0.0011470001,-64,,,,,-0.0011470001,-90
,,,-0.0011460001,-64,,,,,-0.0011460001,-94
,,,-0.0011450001,-66,,,,,-0.0011450001,-96
,,,-0.0011440001,-66,,,,,-0.0011440001,-98
,,,-0.0011430001,-66,,,,,-0.0011430001,-100
,,,-0.0011420001,-66,,,,,-0.0011420001,-102
,,,-0.0011410001,-68,,,,,-0.0011410001,-106
,,,-0.0011400001,-68,,,,,-0.0011400001,-108
,,,-0.0011390001,-68,,,,,-0.0011390001,-108
,,,-0.0011380001,-68,,,,,-0.0011380001,-110
,,,-0.001137,-68,,,,,-0.001137,-112
,,,-0.001136,-70,,,,,-0.001136,-114
,,,-0.0011350001,-70,,,,,-0.0011350001,-116
,,,-0.0011340001,-70,,,,,-0.0011340001,-118
,,,-0.0011330001,-70,,,,,-0.0011330001,-120
,,,-0.0011320001,-70,,,,,-0.0011320001,-122
,,,-0.0011310001,-70,,,,,-0.0011310001,-124
,,,-0.0011300001,-70,,,,,-0.0011300001,-126
,,,-0.0011290001,-70,,,,,-0.0011290001,-128
,,,-0.0011280001,-70,,,,,-0.0011280001,-128
,,,-0.0011270001,-70,,,,,-0.0011270001,-130
,,,-0.0011260001,-70,,,,,-0.0011260001,-130
,,,-0.0011250001,-70,,,,,-0.0011250001,-130
,,,-0.0011240001,-70,,,,,-0.0011240001,-130
,,,-0.0011230001,-70,,,,,-0.0011230001,-130
,,,-0.001122,-70,,,,,-0.001122,-130
,,,-0.001121,-70,,,,,-0.001121,-130
,,,-0.0011200001,-68,,,,,-0.0011200001,-130
,,,-0.0011190001,-68,,,,,-0.0011190001,-130
,,,-0.0011180001,-68,,,,,-0.0011180001,-130
,,,-0.0011170001,-68,,,,,-0.0011170001,-130
,,,-0.0011160001,-68,,,,,-0.0011160001,-130
,,,-0.0011150001,-66,,,,,-0.0011150001,-130
,,,-0.0011140001,-66,,,,,-0.0011140001,-130
,,,-0.0011130001,-66,,,,,-0.0011130001,-130
,,,-0.0011120001,-64,,,,,-0.0011120001,-128
,,,-0.0011110001,-62,,,,,-0.0011110001,-128
,,,-0.0011100001,-64,,,,,-0.0011100001,-128
,,,-0.0011090001,-62,,,,,-0.0011090001,-128
,,,-0.0011080001,-62,,,,,-0.0011080001,-128
,,,-0.001107,-62,,,,,-0.001107,-128
,,,-0.001106,-60,,,,,-0.001106,-130
,,,-0.001105,-60,,,,,-0.001105,-128
,,,-0.0011040001,-58,,,,,-0.0011040001,-130
,,,-0.0011030001,-58,,,,,-0.0011030001,-128
,,,-0.0011020001,-56,,,,,-0.0011020001,-128
,,,-0.0011010001,-56,,,,,-0.0011010001,-128
,,,-0.0011000001,-56,,,,,-0.0011000001,-128
,,,-0.0010990001,-54,,,,,-0.0010990001,-128
,,,-0.0010980001,-54,,,,,-0.0010980001,-128
,,,-0.0010970001,-52,,,,,-0.0010970001,-128
,,,-0.0010960001,-52,,,,,-0.0010960001,-128
,,,-0.0010950001,-50,,,,,-0.0010950001,-126
,,,-0.0010940001,-50,,,,,-0.0010940001,-128
,,,-0.0010930001,-48,,,,,-0.0010930001,-128
,,,-0.001092,-48,,,,,-0.001092,-126
,,,-0.001091,-46,,,,,-0.001091,-126
,,,-0.00109,-44,,,,,-0.00109,-128
,,,-0.0010890001,-44,,,,,-0.0010890001,-126
,,,-0.0010880001,-44,,,,,-0.0010880001,-128
,,,-0.0010870001,-42,,,,,-0.0010870001,-126
,,,-0.0010860001,-42,,,,,-0.0010860001,-126
,,,-0.0010850001,-42,,,,,-0.0010850001,-126
,,,-0.0010840001,-40,,,,,-0.0010840001,-126
,,,-0.0010830001,-38,,,,,-0.0010830001,-126
,,,-0.0010820001,-38,,,,,-0.0010820001,-126
,,,-0.0010810001,-36,,,,,-0.0010810001,-126
,,,-0.0010800001,-36,,,,,-0.0010800001,-124
,,,-0.0010790001,-34,,,,,-0.0010790001,-124
,,,-0.0010780001,-34,,,,,-0.0010780001,-122
,,,-0.0010770001,-32,,,,,-0.0010770001,-122
,,,-0.001076,-32,,,,,-0.001076,-122
,,,-0.001075,-30,,,,,-0.001075,-120
,,,-0.0010740001,-30,,,,,-0.0010740001,-118
,,,-0.0010730001,-28,,,,,-0.0010730001,-118
,,,-0.0010720001,-26,,,,,-0.0010720001,-118
,,,-0.0010710001,-26,,,,,-0.0010710001,-116
,,,-0.0010700001,-26,,,,,-0.0010700001,-116
,,,-0.0010690001,-24,,,,,-0.0010690001,-114
,,,-0.0010680001,-22,,,,,-0.0010680001,-114
,,,-0.0010670001,-22,,,,,-0.0010670001,-112
,,,-0.0010660001,-22,,,,,-0.0010660001,-110
,,,-0.0010650001,-20,,,,,-0.0010650001,-110
,,,-0.0010640001,-18,,,,,-0.0010640001,-108
,,,-0.0010630001,-16,,,,,-0.0010630001,-108
,,,-0.0010620001,-16,,,,,-0.0010620001,-106
,,,-0.001061,-16,,,,,-0.001061,-104
,,,-0.00106,-14,,,,,-0.00106,-102
,,,-0.001059,-12,,,,,-0.001059,-102
,,,-0.0010580001,-12,,,,,-0.0010580001,-100
,,,-0.0010570001,-10,,,,,-0.0010570001,-98
,,,-0.0010560001,-10,,,,,-0.0010560001,-96
,,,-0.0010550001,-8,,,,,-0.0010550001,-96
,,,-0.0010540001,-8,,,,,-0.0010540001,-94
,,,-0.0010530001,-6,,,,,-0.0010530001,-92
,,,-0.0010520001,-4,,,,,-0.0010520001,-90
,,,-0.0010510001,-4,,,,,-0.0010510001,-88
,,,-0.0010500001,-2,,,,,-0.0010500001,-88
,,,-0.0010490001,-2,,,,,-0.0010490001,-86
,,,-0.0010480001,-2,,,,,-0.0010480001,-84
,,,-0.0010470001,0,,,,,-0.0010470001,-80
,,,-0.001046,2,,,,,-0.001046,-80
,,,-0.001045,2,,,,,-0.001045,-78
,,,-0.001044,4,,,,,-0.001044,-76
,,,-0.0010430001,4,,,,,-0.0010430001,-74
,,,-0.0010420001,4,,,,,-0.0010420001,-72
,,,-0.0010410001,6,,,,,-0.0010410001,-70
,,,-0.0010400001,6,,,,,-0.0010400001,-68
,,,-0.0010390001,8,,,,,-0.0010390001,-68
,,,-0.0010380001,8,,,,,-0.0010380001,-66
,,,-0.0010370001,12,,,,,-0.0010370001,-62
,,,-0.0010360001,12,,,,,-0.0010360001,-60
,,,-0.0010350001,12,,,,,-0.0010350001,-58
,,,-0.0010340001,14,,,,,-0.0010340001,-56
,,,-0.0010330001,16,,,,,-0.0010330001,-54
,,,-0.0010320001,16,,,,,-0.0010320001,-52
,,,-0.0010310001,16,,,,,-0.0010310001,-50
,,,-0.00103,18,,,,,-0.00103,-48
,,,-0.001029,18,,,,,-0.001029,-48
,,,-0.0010280001,20,,,,,-0.0010280001,-44
,,,-0.0010270001,22,,,,,-0.0010270001,-42
,,,-0.0010260001,22,,,,,-0.0010260001,-40
,,,-0.0010250001,24,,,,,-0.0010250001,-38
,,,-0.0010240001,24,,,,,-0.0010240001,-36
,,,-0.0010230001,26,,,,,-0.0010230001,-34
,,,-0.0010220001,28,,,,,-0.0010220001,-32
,,,-0.0010210001,28,,,,,-0.0010210001,-28
,,,-0.0010200001,28,,,,,-0.0010200001,-28
,,,-0.0010190001,30,,,,,-0.0010190001,-26
,,,-0.0010180001,30,,,,,-0.0010180001,-22
,,,-0.0010170001,32,,,,,-0.0010170001,-20
,,,-0.0010160001,34,,,,,-0.0010160001,-18
,,,-0.001015,34,,,,,-0.001015,-16
,,,-0.001014,36,,,,,-0.001014,-14
,,,-0.0010130001,36,,,,,-0.0010130001,-10
,,,-0.0010120001,38,,,,,-0.0010120001,-10
,,,-0.0010110001,38,,,,,-0.0010110001,-6
,,,-0.0010100001,40,,,,,-0.0010100001,-4
,,,-0.0010090001,40,,,,,-0.0010090001,-2
,,,-0.0010080001,42,,,,,-0.0010080001,0
,,,-0.0010070001,42,,,,,-0.0010070001,4
,,,-0.0010060001,44,,,,,-0.0010060001,6
,,,-0.0010050001,44,,,,,-0.0010050001,6
,,,-0.0010040001,46,,,,,-0.0010040001,8
,,,-0.0010030001,46,,,,,-0.0010030001,10
,,,-0.0010020001,48,,,,,-0.0010020001,10
,,,-0.0010010001,48,,,,,-0.0010010001,14
,,,-0.001,50,,,,,-0.001,16
,,,-0.000999000039883,50,,,,,-0.000999000039883,18
,,,-0.000998000032268,50,,,,,-0.000998000032268,20
,,,-0.000997000141069,52,,,,,-0.000997000141069,22
,,,-0.000996000133455,52,,,,,-0.000996000133455,26
,,,-0.00099500012584,54,,,,,-0.00099500012584,28
,,,-0.000994000118226,54,,,,,-0.000994000118226,30
,,,-0.000993000110611,54,,,,,-0.000993000110611,32
,,,-0.000992000102997,56,,,,,-0.000992000102997,34
,,,-0.000991000095382,56,,,,,-0.000991000095382,36
,,,-0.000990000087768,56,,,,,-0.000990000087768,38
,,,-0.000989000080153,58,,,,,-0.000989000080153,42
,,,-0.000988000072539,58,,,,,-0.000988000072539,44
,,,-0.000987000064924,58,,,,,-0.000987000064924,46
,,,-0.00098600005731,58,,,,,-0.00098600005731,48
,,,-0.000985000049695,60,,,,,-0.000985000049695,50
,,,-0.000984000042081,60,,,,,-0.000984000042081,52
,,,-0.000983000034466,62,,,,,-0.000983000034466,54
,,,-0.000982000143267,62,,,,,-0.000982000143267,56
,,,-0.000981000135653,62,,,,,-0.000981000135653,58
,,,-0.000980000128038,62,,,,,-0.000980000128038,60
,,,-0.000979000120424,64,,,,,-0.000979000120424,62
,,,-0.000978000112809,64,,,,,-0.000978000112809,64
,,,-0.000977000105195,64,,,,,-0.000977000105195,68
,,,-0.00097600009758,66,,,,,-0.00097600009758,68
,,,-0.000975000089966,66,,,,,-0.000975000089966,70
,,,-0.000974000082351,66,,,,,-0.000974000082351,72
,,,-0.000973000074737,66,,,,,-0.000973000074737,74
,,,-0.000972000067122,66,,,,,-0.000972000067122,78
,,,-0.000971000117715,66,,,,,-0.000971000117715,78
,,,-0.000970000110101,66,,,,,-0.000970000110101,80
,,,-0.000969000102486,68,,,,,-0.000969000102486,82
,,,-0.000968000094872,68,,,,,-0.000968000094872,84
,,,-0.000967000087257,68,,,,,-0.000967000087257,86
,,,-0.000966000079643,68,,,,,-0.000966000079643,88
,,,-0.000965000072028,70,,,,,-0.000965000072028,90
,,,-0.000964000064414,70,,,,,-0.000964000064414,92
,,,-0.000963000115007,70,,,,,-0.000963000115007,94
,,,-0.000962000107393,70,,,,,-0.000962000107393,94
,,,-0.000961000099778,68,,,,,-0.000961000099778,98
,,,-0.000960000092164,70,,,,,-0.000960000092164,98
,,,-0.000959000084549,70,,,,,-0.000959000084549,100
,,,-0.000958000076935,70,,,,,-0.000958000076935,102
,,,-0.00095700006932,70,,,,,-0.00095700006932,104
,,,-0.000956000061706,70,,,,,-0.000956000061706,104
,,,-0.000955000112299,70,,,,,-0.000955000112299,106
,,,-0.000954000104684,68,,,,,-0.000954000104684,108
,,,-0.00095300009707,70,,,,,-0.00095300009707,108
,,,-0.000952000089455,68,,,,,-0.000952000089455,108
,,,-0.000951000081841,68,,,,,-0.000951000081841,108
,,,-0.000950000074226,68,,,,,-0.000950000074226,106
,,,-0.000949000066612,68,,,,,-0.000949000066612,106
,,,-0.000948000117205,68,,,,,-0.000948000117205,106
,,,-0.000947000109591,66,,,,,-0.000947000109591,104
,,,-0.000946000101976,66,,,,,-0.000946000101976,104
,,,-0.000945000094362,66,,,,,-0.000945000094362,104
,,,-0.000944000086747,66,,,,,-0.000944000086747,104
,,,-0.000943000079133,64,,,,,-0.000943000079133,104
,,,-0.000942000071518,66,,,,,-0.000942000071518,106
,,,-0.000941000063904,64,,,,,-0.000941000063904,106
,,,-0.000940000114497,62,,,,,-0.000940000114497,104
,,,-0.000939000106882,62,,,,,-0.000939000106882,106
,,,-0.000938000099268,62,,,,,-0.000938000099268,104
,,,-0.000937000091653,60,,,,,-0.000937000091653,106
,,,-0.000936000084039,60,,,,,-0.000936000084039,104
,,,-0.000935000076424,60,,,,,-0.000935000076424,104
,,,-0.00093400006881,58,,,,,-0.00093400006881,104
,,,-0.000933000061195,56,,,,,-0.000933000061195,106
,,,-0.000932000111789,56,,,,,-0.000932000111789,104
,,,-0.000931000104174,56,,,,,-0.000931000104174,104
,,,-0.00093000009656,54,,,,,-0.00093000009656,104
,,,-0.000929000088945,54,,,,,-0.000929000088945,104
,,,-0.000928000081331,52,,,,,-0.000928000081331,104
,,,-0.000927000073716,52,,,,,-0.000927000073716,104
,,,-0.000926000066102,50,,,,,-0.000926000066102,104
,,,-0.000925000116695,50,,,,,-0.000925000116695,104
,,,-0.00092400010908,50,,,,,-0.00092400010908,104
,,,-0.000923000101466,48,,,,,-0.000923000101466,104
,,,-0.000922000093851,48,,,,,-0.000922000093851,102
,,,-0.000921000086237,46,,,,,-0.000921000086237,104
,,,-0.000920000078622,44,,,,,-0.000920000078622,102
,,,-0.000919000071008,44,,,,,-0.000919000071008,102
,,,-0.000918000063393,44,,,,,-0.000918000063393,102
,,,-0.000917000113986,42,,,,,-0.000917000113986,102
,,,-0.000916000106372,42,,,,,-0.000916000106372,102
,,,-0.000915000098757,40,,,,,-0.000915000098757,102
,,,-0.000914000091143,38,,,,,-0.000914000091143,102
,,,-0.000913000083528,38,,,,,-0.000913000083528,100
,,,-0.000912000075914,38,,,,,-0.000912000075914,102
,,,-0.000911000068299,36,,,,,-0.000911000068299,102
,,,-0.000910000060685,36,,,,,-0.000910000060685,100
,,,-0.000909000111278,34,,,,,-0.000909000111278,100
,,,-0.000908000103664,34,,,,,-0.000908000103664,100
,,,-0.000907000096049,32,,,,,-0.000907000096049,100
,,,-0.000906000088435,30,,,,,-0.000906000088435,100
,,,-0.00090500008082,30,,,,,-0.00090500008082,98
,,,-0.000904000073206,30,,,,,-0.000904000073206,98
,,,-0.000903000065591,28,,,,,-0.000903000065591,98
,,,-0.000902000116184,26,,,,,-0.000902000116184,98
,,,-0.00090100010857,26,,,,,-0.00090100010857,98
,,,-0.000900000100955,24,,,,,-0.000900000100955,96
,,,-0.000899000093341,24,,,,,-0.000899000093341,96
,,,-0.000898000085726,24,,,,,-0.000898000085726,94
,,,-0.000897000078112,22,,,,,-0.000897000078112,94
,,,-0.000896000070497,20,,,,,-0.000896000070497,94
,,,-0.000895000062883,20,,,,,-0.000895000062883,92
,,,-0.000894000113476,18,,,,,-0.000894000113476,92
,,,-0.000893000105862,18,,,,,-0.000893000105862,90
,,,-0.000892000098247,16,,,,,-0.000892000098247,90
,,,-0.000891000090633,14,,,,,-0.000891000090633,88
,,,-0.000890000083018,14,,,,,-0.000890000083018,88
,,,-0.000889000075404,14,,,,,-0.000889000075404,86
,,,-0.000888000067789,12,,,,,-0.000888000067789,84
,,,-0.000887000118382,12,,,,,-0.000887000118382,82
,,,-0.000886000110768,10,,,,,-0.000886000110768,82
,,,-0.000885000103153,10,,,,,-0.000885000103153,80
,,,-0.000884000095539,8,,,,,-0.000884000095539,78
,,,-0.000883000087924,8,,,,,-0.000883000087924,78
,,,-0.00088200008031,6,,,,,-0.00088200008031,76
,,,-0.000881000072695,4,,,,,-0.000881000072695,74
,,,-0.000880000065081,4,,,,,-0.000880000065081,72
,,,-0.000879000115674,4,,,,,-0.000879000115674,72
,,,-0.000878000108059,2,,,,,-0.000878000108059,70
,,,-0.000877000100445,0,,,,,-0.000877000100445,70
,,,-0.000876000092831,0,,,,,-0.000876000092831,68
,,,-0.000875000085216,-2,,,,,-0.000875000085216,66
,,,-0.000874000077602,-2,,,,,-0.000874000077602,64
,,,-0.000873000069987,-2,,,,,-0.000873000069987,62
,,,-0.000872000062373,-4,,,,,-0.000872000062373,60
,,,-0.000871000112966,-4,,,,,-0.000871000112966,58
,,,-0.000870000105351,-6,,,,,-0.000870000105351,58
,,,-0.000869000097737,-8,,,,,-0.000869000097737,56
,,,-0.000868000090122,-8,,,,,-0.000868000090122,54
,,,-0.000867000082508,-10,,,,,-0.000867000082508,52
,,,-0.000866000074893,-10,,,,,-0.000866000074893,50
,,,-0.000865000067279,-12,,,,,-0.000865000067279,50
,,,-0.000864000117872,-14,,,,,-0.000864000117872,48
,,,-0.000863000110257,-14,,,,,-0.000863000110257,44
,,,-0.000862000102643,-14,,,,,-0.000862000102643,42
,,,-0.000861000095028,-16,,,,,-0.000861000095028,40
,,,-0.000860000087414,-18,,,,,-0.000860000087414,38
,,,-0.000859000079799,-18,,,,,-0.000859000079799,36
,,,-0.000858000072185,-20,,,,,-0.000858000072185,34
,,,-0.00085700006457,-20,,,,,-0.00085700006457,34
,,,-0.000856000115164,-20,,,,,-0.000856000115164,30
,,,-0.000855000107549,-22,,,,,-0.000855000107549,30
,,,-0.000854000099935,-24,,,,,-0.000854000099935,28
,,,-0.00085300009232,-24,,,,,-0.00085300009232,26
,,,-0.000852000084706,-26,,,,,-0.000852000084706,24
,,,-0.000851000077091,-26,,,,,-0.000851000077091,22
,,,-0.000850000069477,-26,,,,,-0.000850000069477,20
,,,-0.000849000061862,-28,,,,,-0.000849000061862,18
,,,-0.000848000112455,-28,,,,,-0.000848000112455,16
,,,-0.000847000104841,-30,,,,,-0.000847000104841,14
,,,-0.000846000097226,-32,,,,,-0.000846000097226,12
,,,-0.000845000089612,-32,,,,,-0.000845000089612,10
,,,-0.000844000081997,-32,,,,,-0.000844000081997,8
,,,-0.000843000074383,-34,,,,,-0.000843000074383,6
,,,-0.000842000066768,-36,,,,,-0.000842000066768,2
,,,-0.000841000117362,-36,,,,,-0.000841000117362,0
,,,-0.000840000109747,-38,,,,,-0.000840000109747,-2
,,,-0.000839000102133,-38,,,,,-0.000839000102133,-4
,,,-0.000838000094518,-40,,,,,-0.000838000094518,-6
,,,-0.000837000086904,-40,,,,,-0.000837000086904,-8
,,,-0.000836000079289,-40,,,,,-0.000836000079289,-10
,,,-0.000835000071675,-40,,,,,-0.000835000071675,-12
,,,-0.00083400006406,-42,,,,,-0.00083400006406,-12
,,,-0.000833000114653,-42,,,,,-0.000833000114653,-16
,,,-0.000832000107039,-44,,,,,-0.000832000107039,-18
,,,-0.000831000099424,-44,,,,,-0.000831000099424,-20
,,,-0.00083000009181,-46,,,,,-0.00083000009181,-22
,,,-0.000829000084195,-46,,,,,-0.000829000084195,-24
,,,-0.000828000076581,-46,,,,,-0.000828000076581,-28
,,,-0.000827000068966,-48,,,,,-0.000827000068966,-30
,,,-0.000826000061352,-48,,,,,-0.000826000061352,-34
,,,-0.000825000111945,-48,,,,,-0.000825000111945,-36
,,,-0.00082400010433,-50,,,,,-0.00082400010433,-38
,,,-0.000823000096716,-50,,,,,-0.000823000096716,-40
,,,-0.000822000089101,-52,,,,,-0.000822000089101,-44
,,,-0.000821000081487,-52,,,,,-0.000821000081487,-46
,,,-0.000820000073873,-54,,,,,-0.000820000073873,-48
,,,-0.000819000066258,-54,,,,,-0.000819000066258,-52
,,,-0.000818000116851,-56,,,,,-0.000818000116851,-54
,,,-0.000817000109237,-56,,,,,-0.000817000109237,-56
,,,-0.000816000101622,-56,,,,,-0.000816000101622,-58
,,,-0.000815000094008,-58,,,,,-0.000815000094008,-60
,,,-0.000814000086393,-58,,,,,-0.000814000086393,-64
,,,-0.000813000078779,-58,,,,,-0.000813000078779,-66
,,,-0.000812000071164,-58,,,,,-0.000812000071164,-68
,,,-0.00081100006355,-60,,,,,-0.00081100006355,-70
,,,-0.000810000114143,-60,,,,,-0.000810000114143,-72
,,,-0.000809000106528,-60,,,,,-0.000809000106528,-74
,,,-0.000808000098914,-60,,,,,-0.000808000098914,-78
,,,-0.000807000091299,-62,,,,,-0.000807000091299,-80
,,,-0.000806000083685,-62,,,,,-0.000806000083685,-84
,,,-0.00080500007607,-62,,,,,-0.00080500007607,-84
,,,-0.000804000068456,-64,,,,,-0.000804000068456,-88
,,,-0.000803000060841,-64,,,,,-0.000803000060841,-90
,,,-0.000802000111435,-66,,,,,-0.000802000111435,-92
,,,-0.00080100010382,-66,,,,,-0.00080100010382,-94
,,,-0.000800000096206,-66,,,,,-0.000800000096206,-96
,,,-0.000799000088591,-66,,,,,-0.000799000088591,-98
,,,-0.000798000080977,-66,,,,,-0.000798000080977,-100
,,,-0.000797000073362,-66,,,,,-0.000797000073362,-102
,,,-0.000796000065748,-68,,,,,-0.000796000065748,-106
,,,-0.000795000116341,-68,,,,,-0.000795000116341,-108
,,,-0.000794000108726,-68,,,,,-0.000794000108726,-110
,,,-0.000793000101112,-68,,,,,-0.000793000101112,-110
,,,-0.000792000093497,-68,,,,,-0.000792000093497,-112
,,,-0.000791000085883,-70,,,,,-0.000791000085883,-114
,,,-0.000790000078268,-68,,,,,-0.000790000078268,-116
,,,-0.000789000070654,-70,,,,,-0.000789000070654,-118
,,,-0.000788000063039,-70,,,,,-0.000788000063039,-120
,,,-0.000787000113633,-70,,,,,-0.000787000113633,-122
,,,-0.000786000106018,-70,,,,,-0.000786000106018,-124
,,,-0.000785000098404,-70,,,,,-0.000785000098404,-126
,,,-0.000784000090789,-70,,,,,-0.000784000090789,-128
,,,-0.000783000083175,-70,,,,,-0.000783000083175,-128
,,,-0.00078200007556,-70,,,,,-0.00078200007556,-130
,,,-0.000781000067946,-70,,,,,-0.000781000067946,-130
,,,-0.000780000118539,-70,,,,,-0.000780000118539,-128
,,,-0.000779000110924,-70,,,,,-0.000779000110924,-128
,,,-0.00077800010331,-70,,,,,-0.00077800010331,-130
,,,-0.000777000095695,-70,,,,,-0.000777000095695,-130
,,,-0.000776000088081,-68,,,,,-0.000776000088081,-130
,,,-0.000775000080466,-68,,,,,-0.000775000080466,-128
