Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.001107,22,,,,,-0.001107,76
,,,-0.001106,20,,,,,-0.001106,74
,,,-0.001105,20,,,,,-0.001105,74
,,,-0.0011040001,18,,,,,-0.0011040001,72
,,,-0.0011030001,16,,,,,-0.0011030001,70
,,,-0.0011020001,14,,,,,-0.0011020001,68
,,,-0.0011010001,14,,,,,-0.0011010001,66
,,,-0.0011000001,12,,,,,-0.0011000001,64
,,,-0.0010990001,10,,,,,-0.0010990001,62
,,,-0.0010980001,8,,,,,-0.0010980001,60
,,,-0.0010970001,8,,,,,-0.0010970001,58
,,,-0.0010960001,6,,,,,-0.0010960001,56
,,,-0.0010950001,4,,,,,-0.0010950001,54
,,,-0.0010940001,4,,,,,-0.0010940001,52
,,,-0.0010930001,2,,,,,-0.0010930001,50
,,,-0.001092,0,,,,,-0.001092,48
,,,-0.001091,0,,,,,-0.001091,44
,,,-0.00109,-2,,,,,-0.00109,42
,,,-0.0010890001,-4,,,,,-0.0010890001,40
,,,-0.0010880001,-6,,,,,-0.0010880001,38
,,,-0.0010870001,-6,,,,,-0.0010870001,36
,,,-0.0010860001,-10,,,,,-0.0010860001,32
,,,-0.0010850001,-10,,,,,-0.0010850001,32
,,,-0.0010840001,-12,,,,,-0.0010840001,30
,,,-0.0010830001,-14,,,,,-0.0010830001,28
,,,-0.0010820001,-14,,,,,-0.0010820001,24
,,,-0.0010810001,-16,,,,,-0.0010810001,22
,,,-0.0010800001,-18,,,,,-0.0010800001,20
,,,-0.0010790001,-20,,,,,-0.0010790001,18
,,,-0.0010780001,-22,,,,,-0.0010780001,16
,,,-0.0010770001,-22,,,,,-0.0010770001,12
,,,-0.001076,-24,,,,,-0.001076,10
,,,-0.001075,-26,,,,,-0.001075,8
,,,-0.0010740001,-28,,,,,-0.0010740001,6
,,,-0.0010730001,-28,,,,,-0.0010730001,2
,,,-0.0010720001,-30,,,,,-0.0010720001,0
,,,-0.0010710001,-32,,,,,-0.0010710001,-2
,,,-0.0010700001,-34,,,,,-0.0010700001,-4
,,,-0.0010690001,-34,,,,,-0.0010690001,-8
,,,-0.0010680001,-38,,,,,-0.0010680001,-10
,,,-0.0010670001,-38,,,,,-0.0010670001,-12
,,,-0.0010660001,-40,,,,,-0.0010660001,-14
,,,-0.0010650001,-40,,,,,-0.0010650001,-16
,,,-0.0010640001,-42,,,,,-0.0010640001,-18
,,,-0.0010630001,-42,,,,,-0.0010630001,-22
,,,-0.0010620001,-44,,,,,-0.0010620001,-24
,,,-0.001061,-46,,,,,-0.001061,-26
,,,-0.00106,-48,,,,,-0.00106,-30
,,,-0.001059,-50,,,,,-0.001059,-32
,,,-0.0010580001,-50,,,,,-0.0010580001,-36
,,,-0.0010570001,-52,,,,,-0.0010570001,-38
,,,-0.0010560001,-54,,,,,-0.0010560001,-42
,,,-0.0010550001,-56,,,,,-0.0010550001,-46
,,,-0.0010540001,-56,,,,,-0.0010540001,-48
,,,-0.0010530001,-58,,,,,-0.0010530001,-50
,,,-0.0010520001,-60,,,,,-0.0010520001,-54
,,,-0.0010510001,-62,,,,,-0.0010510001,-56
,,,-0.0010500001,-62,,,,,-0.0010500001,-60
,,,-0.0010490001,-64,,,,,-0.0010490001,-62
,,,-0.0010480001,-66,,,,,-0.0010480001,-66
,,,-0.0010470001,-68,,,,,-0.0010470001,-68
,,,-0.001046,-70,,,,,-0.001046,-70
,,,-0.001045,-70,,,,,-0.001045,-72
,,,-0.001044,-72,,,,,-0.001044,-76
,,,-0.0010430001,-74,,,,,-0.0010430001,-78
,,,-0.0010420001,-74,,,,,-0.0010420001,-82
,,,-0.0010410001,-76,,,,,-0.0010410001,-84
,,,-0.0010400001,-78,,,,,-0.0010400001,-88
,,,-0.0010390001,-78,,,,,-0.0010390001,-92
,,,-0.0010380001,-80,,,,,-0.0010380001,-92
,,,-0.0010370001,-80,,,,,-0.0010370001,-96
,,,-0.0010360001,-82,,,,,-0.0010360001,-98
,,,-0.0010350001,-82,,,,,-0.0010350001,-102
,,,-0.0010340001,-86,,,,,-0.0010340001,-104
,,,-0.0010330001,-86,,,,,-0.0010330001,-106
,,,-0.0010320001,-86,,,,,-0.0010320001,-110
,,,-0.0010310001,-88,,,,,-0.0010310001,-112
,,,-0.00103,-88,,,,,-0.00103,-114
,,,-0.001029,-90,,,,,-0.001029,-116
,,,-0.0010280001,-90,,,,,-0.0010280001,-118
,,,-0.0010270001,-92,,,,,-0.0010270001,-122
,,,-0.0010260001,-94,,,,,-0.0010260001,-124
,,,-0.0010250001,-94,,,,,-0.0010250001,-126
,,,-0.0010240001,-96,,,,,-0.0010240001,-128
,,,-0.0010230001,-96,,,,,-0.0010230001,-130
,,,-0.0010220001,-96,,,,,-0.0010220001,-130
,,,-0.0010210001,-96,,,,,-0.0010210001,-130
,,,-0.0010200001,-98,,,,,-0.0010200001,-132
,,,-0.0010190001,-98,,,,,-0.0010190001,-132
,,,-0.0010180001,-98,,,,,-0.0010180001,-132
,,,-0.0010170001,-98,,,,,-0.0010170001,-132
,,,-0.0010160001,-98,,,,,-0.0010160001,-132
,,,-0.001015,-98,,,,,-0.001015,-132
,,,-0.001014,-98,,,,,-0.001014,-132
,,,-0.0010130001,-98,,,,,-0.0010130001,-132
,,,-0.0010120001,-98,,,,,-0.0010120001,-132
,,,-0.0010110001,-98,,,,,-0.0010110001,-132
,,,-0.0010100001,-98,,,,,-0.0010100001,-132
,,,-0.0010090001,-98,,,,,-0.0010090001,-132
,,,-0.0010080001,-98,,,,,-0.0010080001,-134
,,,-0.0010070001,-96,,,,,-0.0010070001,-132
,,,-0.0010060001,-96,,,,,-0.0010060001,-132
,,,-0.0010050001,-96,,,,,-0.0010050001,-132
,,,-0.0010040001,-96,,,,,-0.0010040001,-132
,,,-0.0010030001,-94,,,,,-0.0010030001,-132
,,,-0.0010020001,-94,,,,,-0.0010020001,-132
,,,-0.0010010001,-92,,,,,-0.0010010001,-132
,,,-0.001,-92,,,,,-0.001,-132
,,,-0.000999000039883,-92,,,,,-0.000999000039883,-132
,,,-0.000998000032268,-90,,,,,-0.000998000032268,-132
,,,-0.000997000141069,-88,,,,,-0.000997000141069,-130
,,,-0.000996000133455,-88,,,,,-0.000996000133455,-130
,,,-0.00099500012584,-86,,,,,-0.00099500012584,-130
,,,-0.000994000118226,-86,,,,,-0.000994000118226,-130
,,,-0.000993000110611,-86,,,,,-0.000993000110611,-130
,,,-0.000992000102997,-84,,,,,-0.000992000102997,-130
,,,-0.000991000095382,-82,,,,,-0.000991000095382,-130
,,,-0.000990000087768,-80,,,,,-0.000990000087768,-130
,,,-0.000989000080153,-80,,,,,-0.000989000080153,-128
,,,-0.000988000072539,-78,,,,,-0.000988000072539,-128
,,,-0.000987000064924,-78,,,,,-0.000987000064924,-128
,,,-0.00098600005731,-76,,,,,-0.00098600005731,-128
,,,-0.000985000049695,-76,,,,,-0.000985000049695,-128
,,,-0.000984000042081,-74,,,,,-0.000984000042081,-128
,,,-0.000983000034466,-72,,,,,-0.000983000034466,-128
,,,-0.000982000143267,-70,,,,,-0.000982000143267,-128
,,,-0.000981000135653,-68,,,,,-0.000981000135653,-128
,,,-0.000980000128038,-68,,,,,-0.000980000128038,-126
,,,-0.000979000120424,-66,,,,,-0.000979000120424,-126
,,,-0.000978000112809,-64,,,,,-0.000978000112809,-126
,,,-0.000977000105195,-62,,,,,-0.000977000105195,-126
,,,-0.00097600009758,-62,,,,,-0.00097600009758,-124
,,,-0.000975000089966,-60,,,,,-0.000975000089966,-126
,,,-0.000974000082351,-58,,,,,-0.000974000082351,-126
,,,-0.000973000074737,-58,,,,,-0.000973000074737,-126
,,,-0.000972000067122,-56,,,,,-0.000972000067122,-124
,,,-0.000971000117715,-54,,,,,-0.000971000117715,-122
,,,-0.000970000110101,-52,,,,,-0.000970000110101,-122
,,,-0.000969000102486,-50,,,,,-0.000969000102486,-120
,,,-0.000968000094872,-50,,,,,-0.000968000094872,-118
,,,-0.000967000087257,-48,,,,,-0.000967000087257,-116
,,,-0.000966000079643,-48,,,,,-0.000966000079643,-116
,,,-0.000965000072028,-46,,,,,-0.000965000072028,-114
,,,-0.000964000064414,-42,,,,,-0.000964000064414,-114
,,,-0.000963000115007,-42,,,,,-0.000963000115007,-112
,,,-0.000962000107393,-42,,,,,-0.000962000107393,-110
,,,-0.000961000099778,-40,,,,,-0.000961000099778,-108
,,,-0.000960000092164,-38,,,,,-0.000960000092164,-106
,,,-0.000959000084549,-38,,,,,-0.000959000084549,-104
,,,-0.000958000076935,-34,,,,,-0.000958000076935,-102
,,,-0.00095700006932,-32,,,,,-0.00095700006932,-100
,,,-0.000956000061706,-32,,,,,-0.000956000061706,-98
,,,-0.000955000112299,-30,,,,,-0.000955000112299,-96
,,,-0.000954000104684,-28,,,,,-0.000954000104684,-94
,,,-0.00095300009707,-28,,,,,-0.00095300009707,-92
,,,-0.000952000089455,-26,,,,,-0.000952000089455,-92
,,,-0.000951000081841,-24,,,,,-0.000951000081841,-88
,,,-0.000950000074226,-22,,,,,-0.000950000074226,-86
,,,-0.000949000066612,-20,,,,,-0.000949000066612,-84
,,,-0.000948000117205,-20,,,,,-0.000948000117205,-82
,,,-0.000947000109591,-18,,,,,-0.000947000109591,-80
,,,-0.000946000101976,-16,,,,,-0.000946000101976,-78
,,,-0.000945000094362,-14,,,,,-0.000945000094362,-76
,,,-0.000944000086747,-12,,,,,-0.000944000086747,-74
,,,-0.000943000079133,-12,,,,,-0.000943000079133,-70
,,,-0.000942000071518,-8,,,,,-0.000942000071518,-68
,,,-0.000941000063904,-8,,,,,-0.000941000063904,-66
,,,-0.000940000114497,-6,,,,,-0.000940000114497,-64
,,,-0.000939000106882,-4,,,,,-0.000939000106882,-62
,,,-0.000938000099268,-2,,,,,-0.000938000099268,-60
,,,-0.000937000091653,-2,,,,,-0.000937000091653,-58
,,,-0.000936000084039,0,,,,,-0.000936000084039,-54
,,,-0.000935000076424,0,,,,,-0.000935000076424,-52
,,,-0.00093400006881,4,,,,,-0.00093400006881,-50
,,,-0.000933000061195,4,,,,,-0.000933000061195,-48
,,,-0.000932000111789,6,,,,,-0.000932000111789,-44
,,,-0.000931000104174,8,,,,,-0.000931000104174,-42
,,,-0.00093000009656,10,,,,,-0.00093000009656,-40
,,,-0.000929000088945,10,,,,,-0.000929000088945,-38
,,,-0.000928000081331,14,,,,,-0.000928000081331,-34
,,,-0.000927000073716,14,,,,,-0.000927000073716,-32
,,,-0.000926000066102,16,,,,,-0.000926000066102,-28
,,,-0.000925000116695,18,,,,,-0.000925000116695,-28
,,,-0.00092400010908,18,,,,,-0.00092400010908,-24
,,,-0.000923000101466,20,,,,,-0.000923000101466,-22
,,,-0.000922000093851,22,,,,,-0.000922000093851,-20
,,,-0.000921000086237,24,,,,,-0.000921000086237,-16
,,,-0.000920000078622,26,,,,,-0.000920000078622,-14
,,,-0.000919000071008,28,,,,,-0.000919000071008,-10
,,,-0.000918000063393,30,,,,,-0.000918000063393,-8
,,,-0.000917000113986,32,,,,,-0.000917000113986,-6
,,,-0.000916000106372,34,,,,,-0.000916000106372,-4
,,,-0.000915000098757,34,,,,,-0.000915000098757,0
,,,-0.000914000091143,36,,,,,-0.000914000091143,2
,,,-0.000913000083528,36,,,,,-0.000913000083528,6
,,,-0.000912000075914,38,,,,,-0.000912000075914,8
,,,-0.000911000068299,42,,,,,-0.000911000068299,10
,,,-0.000910000060685,44,,,,,-0.000910000060685,12
,,,-0.000909000111278,44,,,,,-0.000909000111278,12
,,,-0.000908000103664,46,,,,,-0.000908000103664,16
,,,-0.000907000096049,48,,,,,-0.000907000096049,18
,,,-0.000906000088435,50,,,,,-0.000906000088435,22
,,,-0.00090500008082,50,,,,,-0.00090500008082,24
,,,-0.000904000073206,52,,,,,-0.000904000073206,28
,,,-0.000903000065591,54,,,,,-0.000903000065591,30
,,,-0.000902000116184,54,,,,,-0.000902000116184,34
,,,-0.00090100010857,56,,,,,-0.00090100010857,36
,,,-0.000900000100955,58,,,,,-0.000900000100955,40
,,,-0.000899000093341,60,,,,,-0.000899000093341,42
,,,-0.000898000085726,62,,,,,-0.000898000085726,44
,,,-0.000897000078112,64,,,,,-0.000897000078112,48
,,,-0.000896000070497,64,,,,,-0.000896000070497,50
,,,-0.000895000062883,66,,,,,-0.000895000062883,54
,,,-0.000894000113476,68,,,,,-0.000894000113476,56
,,,-0.000893000105862,70,,,,,-0.000893000105862,58
,,,-0.000892000098247,72,,,,,-0.000892000098247,62
,,,-0.000891000090633,74,,,,,-0.000891000090633,64
,,,-0.000890000083018,74,,,,,-0.000890000083018,66
,,,-0.000889000075404,76,,,,,-0.000889000075404,70
,,,-0.000888000067789,76,,,,,-0.000888000067789,72
,,,-0.000887000118382,80,,,,,-0.000887000118382,74
,,,-0.000886000110768,80,,,,,-0.000886000110768,76
,,,-0.000885000103153,80,,,,,-0.000885000103153,80
,,,-0.000884000095539,82,,,,,-0.000884000095539,82
,,,-0.000883000087924,84,,,,,-0.000883000087924,86
,,,-0.00088200008031,86,,,,,-0.00088200008031,88
,,,-0.000881000072695,88,,,,,-0.000881000072695,90
,,,-0.000880000065081,88,,,,,-0.000880000065081,94
,,,-0.000879000115674,90,,,,,-0.000879000115674,96
,,,-0.000878000108059,90,,,,,-0.000878000108059,98
,,,-0.000877000100445,92,,,,,-0.000877000100445,100
,,,-0.000876000092831,92,,,,,-0.000876000092831,102
,,,-0.000875000085216,94,,,,,-0.000875000085216,106
,,,-0.000874000077602,96,,,,,-0.000874000077602,108
,,,-0.000873000069987,96,,,,,-0.000873000069987,108
,,,-0.000872000062373,96,,,,,-0.000872000062373,110
,,,-0.000871000112966,98,,,,,-0.000871000112966,110
,,,-0.000870000105351,98,,,,,-0.000870000105351,108
,,,-0.000869000097737,98,,,,,-0.000869000097737,110
,,,-0.000868000090122,98,,,,,-0.000868000090122,110
,,,-0.000867000082508,100,,,,,-0.000867000082508,108
,,,-0.000866000074893,100,,,,,-0.000866000074893,108
,,,-0.000865000067279,100,,,,,-0.000865000067279,108
,,,-0.000864000117872,98,,,,,-0.000864000117872,108
,,,-0.000863000110257,100,,,,,-0.000863000110257,108
,,,-0.000862000102643,98,,,,,-0.000862000102643,108
,,,-0.000861000095028,100,,,,,-0.000861000095028,108
,,,-0.000860000087414,100,,,,,-0.000860000087414,108
,,,-0.000859000079799,100,,,,,-0.000859000079799,108
,,,-0.000858000072185,98,,,,,-0.000858000072185,108
,,,-0.00085700006457,98,,,,,-0.00085700006457,108
,,,-0.000856000115164,98,,,,,-0.000856000115164,108
,,,-0.000855000107549,98,,,,,-0.000855000107549,110
,,,-0.000854000099935,98,,,,,-0.000854000099935,108
,,,-0.00085300009232,96,,,,,-0.00085300009232,110
,,,-0.000852000084706,96,,,,,-0.000852000084706,110
,,,-0.000851000077091,96,,,,,-0.000851000077091,108
,,,-0.000850000069477,94,,,,,-0.000850000069477,110
,,,-0.000849000061862,94,,,,,-0.000849000061862,108
,,,-0.000848000112455,92,,,,,-0.000848000112455,108
,,,-0.000847000104841,90,,,,,-0.000847000104841,108
,,,-0.000846000097226,90,,,,,-0.000846000097226,108
,,,-0.000845000089612,90,,,,,-0.000845000089612,108
,,,-0.000844000081997,86,,,,,-0.000844000081997,108
,,,-0.000843000074383,86,,,,,-0.000843000074383,108
,,,-0.000842000066768,84,,,,,-0.000842000066768,108
,,,-0.000841000117362,84,,,,,-0.000841000117362,108
,,,-0.000840000109747,82,,,,,-0.000840000109747,108
,,,-0.000839000102133,80,,,,,-0.000839000102133,106
,,,-0.000838000094518,80,,,,,-0.000838000094518,108
,,,-0.000837000086904,78,,,,,-0.000837000086904,106
,,,-0.000836000079289,76,,,,,-0.000836000079289,106
,,,-0.000835000071675,76,,,,,-0.000835000071675,106
,,,-0.00083400006406,74,,,,,-0.00083400006406,106
,,,-0.000833000114653,74,,,,,-0.000833000114653,106
,,,-0.000832000107039,72,,,,,-0.000832000107039,104
,,,-0.000831000099424,70,,,,,-0.000831000099424,104
,,,-0.00083000009181,68,,,,,-0.00083000009181,104
,,,-0.000829000084195,68,,,,,-0.000829000084195,104
,,,-0.000828000076581,66,,,,,-0.000828000076581,104
,,,-0.000827000068966,64,,,,,-0.000827000068966,104
,,,-0.000826000061352,62,,,,,-0.000826000061352,102
,,,-0.000825000111945,62,,,,,-0.000825000111945,102
,,,-0.00082400010433,58,,,,,-0.00082400010433,102
,,,-0.000823000096716,58,,,,,-0.000823000096716,104
,,,-0.000822000089101,56,,,,,-0.000822000089101,102
,,,-0.000821000081487,56,,,,,-0.000821000081487,102
,,,-0.000820000073873,54,,,,,-0.000820000073873,102
,,,-0.000819000066258,52,,,,,-0.000819000066258,102
,,,-0.000818000116851,52,,,,,-0.000818000116851,102
,,,-0.000817000109237,50,,,,,-0.000817000109237,100
,,,-0.000816000101622,50,,,,,-0.000816000101622,100
,,,-0.000815000094008,46,,,,,-0.000815000094008,100
,,,-0.000814000086393,46,,,,,-0.000814000086393,98
,,,-0.000813000078779,44,,,,,-0.000813000078779,98
,,,-0.000812000071164,42,,,,,-0.000812000071164,96
,,,-0.00081100006355,42,,,,,-0.00081100006355,96
,,,-0.000810000114143,40,,,,,-0.000810000114143,96
,,,-0.000809000106528,38,,,,,-0.000809000106528,94
,,,-0.000808000098914,36,,,,,-0.000808000098914,92
,,,-0.000807000091299,36,,,,,-0.000807000091299,92
,,,-0.000806000083685,34,,,,,-0.000806000083685,90
,,,-0.00080500007607,32,,,,,-0.00080500007607,88
,,,-0.000804000068456,30,,,,,-0.000804000068456,88
,,,-0.000803000060841,30,,,,,-0.000803000060841,84
,,,-0.000802000111435,28,,,,,-0.000802000111435,84
,,,-0.00080100010382,26,,,,,-0.00080100010382,82
,,,-0.000800000096206,26,,,,,-0.000800000096206,82
,,,-0.000799000088591,24,,,,,-0.000799000088591,78
,,,-0.000798000080977,22,,,,,-0.000798000080977,76
,,,-0.000797000073362,20,,,,,-0.000797000073362,76
,,,-0.000796000065748,20,,,,,-0.000796000065748,72
,,,-0.000795000116341,18,,,,,-0.000795000116341,70
,,,-0.000794000108726,16,,,,,-0.000794000108726,70
,,,-0.000793000101112,14,,,,,-0.000793000101112,68
,,,-0.000792000093497,14,,,,,-0.000792000093497,66
,,,-0.000791000085883,12,,,,,-0.000791000085883,64
,,,-0.000790000078268,10,,,,,-0.000790000078268,62
,,,-0.000789000070654,10,,,,,-0.000789000070654,60
,,,-0.000788000063039,8,,,,,-0.000788000063039,58
,,,-0.000787000113633,6,,,,,-0.000787000113633,56
,,,-0.000786000106018,4,,,,,-0.000786000106018,54
,,,-0.000785000098404,4,,,,,-0.000785000098404,50
,,,-0.000784000090789,2,,,,,-0.000784000090789,48
,,,-0.000783000083175,0,,,,,-0.000783000083175,48
,,,-0.00078200007556,0,,,,,-0.00078200007556,44
,,,-0.000781000067946,-2,,,,,-0.000781000067946,42
,,,-0.000780000118539,-4,,,,,-0.000780000118539,40
,,,-0.000779000110924,-4,,,,,-0.000779000110924,38
,,,-0.00077800010331,-8,,,,,-0.00077800010331,36
,,,-0.000777000095695,-8,,,,,-0.000777000095695,34
,,,-0.000776000088081,-10,,,,,-0.000776000088081,32
,,,-0.000775000080466,-12,,,,,-0.000775000080466,30
,,,-0.000774000072852,-12,,,,,-0.000774000072852,26
,,,-0.000773000065237,-14,,,,,-0.000773000065237,24
,,,-0.00077200011583,-16,,,,,-0.00077200011583,22
,,,-0.000771000108216,-18,,,,,-0.000771000108216,20
,,,-0.000770000100601,-20,,,,,-0.000770000100601,18
